Tradename,License Number,Street Address,UBI,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateIssued,DayPhone,ManuallyCleaned,Source,slug,scrape,wmsite,address,city,email,street,st,dispensaryname,med_rec,zipcode,Wmaps_ManuallyCleaned,Wmaps_Source
PRECISION ENTERPRISES,412429,16810 415TH AVE SE STE A3,6021300000000000.0,STE A3                   ,GOLD BAR                ,WA,SNOHOMISH,98251-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-07-08,4253155439,0,0,gold-bar-marijuana,184.0,https://weedmaps.com/dispensaries/gold-bar-marijuana,"16810 415 Ave SE Unit A2, Gold Bar, WA 98251",Gold Bar,GOLDBARMARIJUANA@GMAIL.COM,16810 415 Ave SE Unit A2,WA,GOLD BAR MARIJUANA,recreational,98251,0.0,
PRECISION ENTERPRISES,412429,16810 415TH AVE SE STE A3,6021300000000000.0,STE A3                   ,GOLD BAR                ,WA,SNOHOMISH,98251-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-07-08,4253155439,0,0,gold-bar-marijuana,215.0,https://weedmaps.com/dispensaries/gold-bar-marijuana,"16810 415 Ave SE Unit A2, Gold Bar, WA 98251",Gold Bar,GOLDBARMARIJUANA@GMAIL.COM,16810 415 Ave SE Unit A2,WA,GOLD BAR MARIJUANA,recreational,98251,0.0,
PRECISION ENTERPRISES,412429,16810 415TH AVE SE STE A3,6021300000000000.0,STE A3                   ,GOLD BAR                ,WA,SNOHOMISH,98251-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-07-08,4253155439,0,0,gold-bar-marijuana,227.0,https://weedmaps.com/dispensaries/gold-bar-marijuana,"16810 415 Ave SE Unit A2, Gold Bar, WA 98251",Gold Bar,GOLDBARMARIJUANA@GMAIL.COM,16810 415 Ave SE Unit A2,WA,GOLD BAR MARIJUANA,recreational,98251,0.0,
PRECISION ENTERPRISES,412429,16810 415TH AVE SE STE A3,6021300000000000.0,STE A3                   ,GOLD BAR                ,WA,SNOHOMISH,98251-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-07-08,4253155439,0,0,gold-bar-marijuana,242.0,https://weedmaps.com/dispensaries/gold-bar-marijuana,"16810 415 Ave SE Unit A2, Gold Bar, WA 98251",Gold Bar,GOLDBARMARIJUANA@GMAIL.COM,16810 415 Ave SE Unit A2,WA,GOLD BAR MARIJUANA,recreational,98251,0.0,
PRECISION ENTERPRISES,412429,16810 415TH AVE SE STE A3,6021300000000000.0,STE A3                   ,GOLD BAR                ,WA,SNOHOMISH,98251-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-07-08,4253155439,0,0,gold-bar-marijuana,245.0,https://weedmaps.com/dispensaries/gold-bar-marijuana,"16810 415 Ave SE Unit A2,Gold Bar,Washington 98251",Gold Bar,GOLDBARMARIJUANA@GMAIL.COM,16810 415 Ave SE Unit A2,WA,GOLD BAR MARIJUANA,recreational,98251,0.0,
PREMIER CANNABIS,416062,4509 S CHEATHAM RD STE A,6033490000000000.0,,SPOKANE                 ,WA,SPOKANE,99224-5654,MARIJUANA PRODUCER TIER 1,ACTIVE (ISSUED),2016-12-02,2086603810,0,0,,,,,,,,,,,,,
PREMIUM CREATIONS,417586,5805 E SHARPE AVE STE 2,6034900000000000.0,,SPOKANE VALLEY          ,WA,SPOKANE,99212-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-04-12,5099617691,0,0,,,,,,,,,,,,,
PRIME TIME VENTURES,415744,986 E HAMPTON RD STE 3,6034280000000000.0,STE 3                    ,LIND                    ,WA,ADAMS,98341-9725,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-03-22,2538432880,0,0,,,,,,,,,,,,,
PRIMO CANNABIS,423885,21630 E GILBERT AVE,6040000000000000.0,,OTIS ORCHARDS           ,WA,SPOKANE,99027-9241,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-03-20,5099279333,0,0,,,,,,,,,,,,,
PRIMO CANNABIS,423885,21630 E GILBERT RD,6030000000000000.0,,OTIS ORCHARDS           ,WA,SPOKANE,99207-9241,MARIJUANA RETAILER,PENDING (ISSUED),2016-12-01,2595765196,0,0,primo-cannabis,227.0,https://weedmaps.com/dispensaries/primo-cannabis,"21630 E Gilbert Drive, Otis Orchard, WA 99027",Otis Orchard,PRIMOCANNABISSPOKANE@GMAIL.COM,21630 E Gilbert Drive,WA,PRIMO CANNABIS,recreational,99027,0.0,
PRIMO CANNABIS,423885,21630 E GILBERT RD,6030000000000000.0,,OTIS ORCHARDS           ,WA,SPOKANE,99207-9241,MARIJUANA RETAILER,PENDING (ISSUED),2016-12-01,2595765196,0,0,primo-cannabis,242.0,https://weedmaps.com/dispensaries/primo-cannabis,"21630 E Gilbert Drive, Otis Orchard, WA 99027",Otis Orchard,PRIMOCANNABISSPOKANE@GMAIL.COM,21630 E Gilbert Drive,WA,PRIMO CANNABIS,recreational,99027,0.0,
PRIMO CANNABIS,423885,21630 E GILBERT RD,6030000000000000.0,,OTIS ORCHARDS           ,WA,SPOKANE,99207-9241,MARIJUANA RETAILER,PENDING (ISSUED),2016-12-01,2595765196,0,0,primo-cannabis,245.0,https://weedmaps.com/dispensaries/primo-cannabis,"21630 E Gilbert Drive,Otis Orchard,Washington 99027",Otis Orchard,PRIMOCANNABISSPOKANE@GMAIL.COM,21630 E Gilbert Drive,WA,PRIMO CANNABIS,recreational,99027,0.0,
PRINCE FARMS,413055,1610 NW 8TH STREET SUITE B,6033540000000000.0,,NORTH BEND              ,WA,KING,98045-7964,MARIJUANA PROCESSOR,CLOSED (PERMANENT),2016-03-09,3606815140,0,0,,,,,,,,,,,,,
PRINCE FARMS,422368,389 BUSINESS PARK LOOP,6033540000000000.0,,SEQUIM                  ,WA,KING,98382-9491,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-01-04,4257361226,0,0,,,,,,,,,,,,,
PRISTINE GREEN GARDENS,414908,1210 CAYS RD UNIT C,6033600000000000.0,,SEQUIM                  ,WA,CLALLAM,98382-6987,MARIJUANA PRODUCER TIER 3,PENDING (NOT ISSUED),2013-12-25,2067694525,0,0,,,,,,,,,,,,,
PROHIBITION BRANDS,414042,22521 100TH ST SE STE A,6033300000000000.0,,MONROE                  ,WA,SNOHOMISH,98272-7794,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-28,5734241659,0,0,,,,,,,,,,,,,
PROHIBITION BRANDS,425450,19805 74TH AVE NE,6033300000000000.0,,ARLINGTON,WA,SNOHOMISH,98223-5021,MARIJUANA PRODUCER TIER 3,ACTIVE (ISSUED),2018-06-05,2066010095,0,0,,,,,,,,,,,,,
PROHIBITION GOLD,416698,7510 5TH AVE S,6033550000000000.0,,SEATTLE                 ,WA,KING,98108-4114,MARIJUANA PROCESSOR,PENDING (ISSUED),2016-11-07,2066836707,0,0,,,,,,,,,,,,,
PROHIBITION GOLD,416699,7510 5TH AVE S,6033550000000000.0,SUITE B                  ,SEATTLE                 ,WA,KING,98108-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2014-01-01,2066836707,0,0,,,,,,,,,,,,,
PROJECT M,417168,10908 156TH ST NE STE C,6035250000000000.0,,ARLINGTON               ,WA,SNOHOMISH,98223-8814,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-06-03,4253500248,0,0,,,,,,,,,,,,,
PROPACWA,413133,5725 CEDAR FLATS RD SW STE 1,6032830000000000.0,,OLYMPIA                 ,WA,THURSTON,98512-9415,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-23,3607908549,0,0,,,,,,,,,,,,,
PROPRIETARY PLANT VARIETIES,417279,30078 HIGHWAY 97 STE B,6033590000000000.0,STE B                    ,RIVERSIDE               ,WA,OKANOGAN,98849-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2014-01-07,2069092962,0,0,,,,,,,,,,,,,
PROPRIETARY PLANT VARIETIES,417280,30078 HIGHWAY 97 STE C,6033590000000000.0,STE C                    ,RIVERSIDE               ,WA,OKANOGAN,98849-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2014-01-07,2069092962,0,0,,,,,,,,,,,,,
PROPRIETARY PLANT VARIETIES INC,417278,30078 HWY 97,6033590000000000.0,,RIVERSIDE               ,WA,OKANOGAN,98849-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2014-01-07,2069092962,0,0,,,,,,,,,,,,,
PRR ENTERPRISES,413197,27602 NORTH MONROE,6033550000000000.0,,DEER PARK               ,WA,SPOKANE,99006-5032,MARIJUANA PROCESSOR,PENDING (ISSUED),2017-06-13,5096325531,0,0,,,,,,,,,,,,,
PUFF N CHILL LLC,415238,15919 HWY 99,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-1427,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-04-17,4252437082,0,0,high-on-99,101.0,http://weedmaps.com/dispensaries/high-on-99,"15919 Hwy 99, Lynnwood, WA 98087",Lynnwood,INFO@HIGHON99.COM,15919 Hwy 99,WA,HIGH ON 99,recreational,98087,0.0,
PUFF N CHILL LLC,415238,15919 HWY 99,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-1427,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-04-17,4252437082,0,0,high-on-99,215.0,https://weedmaps.com/dispensaries/high-on-99,"15919 Hwy 99, Lynnwood, WA 98087",Lynnwood,PUFFNCHILL.MJ@GMAIL.COM,15919 Hwy 99,WA,PUFF N CHILL,recreational,98087,0.0,
PUFF N CHILL LLC,415238,15919 HWY 99,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-1427,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-04-17,4252437082,0,0,high-on-99,227.0,https://weedmaps.com/dispensaries/high-on-99,"15919 Hwy 99, Lynnwood, WA 98087",Lynnwood,PUFFNCHILL.MJ@GMAIL.COM,15919 Hwy 99,WA,PUFF N CHILL,recreational,98087,0.0,
PUFF N CHILL LLC,415238,15919 HWY 99,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-1427,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-04-17,4252437082,0,0,high-on-99,242.0,https://weedmaps.com/dispensaries/high-on-99,"15919 Hwy 99, Lynnwood, WA 98087",Lynnwood,PUFFNCHILL.MJ@GMAIL.COM,15919 Hwy 99,WA,PUFF N CHILL,recreational,98087,0.0,
PUFF N CHILL LLC,415238,15919 HWY 99,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-1427,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-04-17,4252437082,0,0,high-on-99,245.0,https://weedmaps.com/dispensaries/high-on-99,"15919 Hwy 99,Lynnwood,Washington 98087",Lynnwood,PUFFNCHILL.MJ@GMAIL.COM,15919 Hwy 99,WA,PUFF N CHILL,recreational,98087,0.0,
PUFFIN FARM,413021,500 ROCKY RIVER RD STE A,6033510000000000.0,STE A                    ,ELLENSBURG              ,WA,KITTITAS,98926-4022,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-10-17,2069639588,0,0,,,,,,,,,,,,,
PUFFIN FARM,413024,500 ROCKY RIVER RD,6033510000000000.0,STE D                    ,ELLENSBURG              ,WA,KITTITAS,98926-4022,MARIJUANA PROCESSOR,CLOSED (PERMANENT),2014-11-24,2069639588,0,0,,,,,,,,,,,,,
PUFFIN FARM,413025,500 ROCKY RIVER RD,6033510000000000.0,STE E                    ,ELLENSBURG              ,WA,KITTITAS,98926-4022,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-10-20,2069639588,0,0,,,,,,,,,,,,,
PUGET SOUND CANNABIS COMPANY,413132,254 BAYVIEW RD,6032740000000000.0,,ABERDEEN                ,WA,GRAYS HARBOR,98520-9402,MARIJUANA PRODUCER TIER 2,CLOSED (PERMANENT),2017-06-20,2063754834,0,0,,,,,,,,,,,,,
PUGET SOUND CANNABIS COMPANY,422526,"18601 HIGHWAY 99, SUITE 200",6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98037-4576,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-08,2066607221,0,0,,,,,,,,,,,,,
PUGET SOUND CANNABIS COMPANY,425122,19320 ELDERBERRY ST SW,6032740000000000.0,,ROCHESTER               ,WA,THURSTON,98579-9249,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-06-20,2063754834,0,0,,,,,,,,,,,,,
PUGET SOUND GROUP,413998,9451 35TH AVE SW STE 1 & 4,6030000000000000.0,,SEATTLE                 ,WA,KING,98126-3871,MARIJUANA RETAILER,PENDING (NOT ISSUED),,2065882841,0,0,,,,,,,,,,,,,
PUGET SOUND MARIJUANA,422109,14608 HWY 99 SUITE #304,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-5500,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-08,2067553751,0,0,puget-sound-marijuana-recreational-21,127.0,http://weedmaps.com/dispensaries/puget-sound-marijuana-recreational-21,"14608 WA-99 #304, Lynnwood, WA 98087",Lynnwood,PUGETSOUNDMARIJUANA@GMAIL.COM,14608 WA-99 #304,WA,PUGET SOUND MARIJUANA,recreational,98087,0.0,
PUGET SOUND MARIJUANA,422109,14608 HWY 99 SUITE #304,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-5500,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-08,2067553751,0,0,puget-sound-marijuana-recreational-21,154.0,https://weedmaps.com/dispensaries/puget-sound-marijuana-recreational-21,"14608 WA-99 #304, Lynnwood, WA 98087",Lynnwood,PUGETSOUNDMARIJUANA@GMAIL.COM,14608 WA-99 #304,WA,PUGET SOUND MARIJUANA,recreational,98087,0.0,
PUGET SOUND MARIJUANA,422109,14608 HWY 99 SUITE #304,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-5500,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-08,2067553751,0,0,puget-sound-marijuana-recreational-21,184.0,https://weedmaps.com/dispensaries/puget-sound-marijuana-recreational-21,"14608 WA-99 #304, Lynnwood, WA 98087",Lynnwood,AGREENERTODAYREC@GMAIL.COM,14608 WA-99 #304,WA,PUGET SOUND MARIJUANA,recreational,98087,0.0,
PUGET SOUND MARIJUANA,422109,14608 HWY 99 SUITE #304,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-5500,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-08,2067553751,0,0,puget-sound-marijuana-recreational-21,215.0,https://weedmaps.com/dispensaries/puget-sound-marijuana-recreational-21,"14608 WA-99 #304, Lynnwood, WA 98087",Lynnwood,PUGETSOUNDMARIJUANA@GMAIL.COM,14608 WA-99 #304,WA,PUGET SOUND MARIJUANA,recreational,98087,0.0,
PUGET SOUND MARIJUANA,422109,14608 HWY 99 SUITE #304,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-5500,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-08,2067553751,0,0,puget-sound-marijuana-recreational-21,227.0,https://weedmaps.com/dispensaries/puget-sound-marijuana-recreational-21,"14608 WA-99 #304, Lynnwood, WA 98087",Lynnwood,PUGETSOUNDMARIJUANA@GMAIL.COM,14608 WA-99 #304,WA,PUGET SOUND MARIJUANA,recreational,98087,0.0,
PUGET SOUND MARIJUANA,422109,14608 HWY 99 SUITE #304,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-5500,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-08,2067553751,0,0,puget-sound-marijuana-recreational-21,242.0,https://weedmaps.com/dispensaries/puget-sound-marijuana-recreational-21,"14608 WA-99 #304, Lynnwood, WA 98087",Lynnwood,PUGETSOUNDMARIJUANA@GMAIL.COM,14608 WA-99 #304,WA,PUGET SOUND MARIJUANA,recreational,98087,0.0,
PUGET SOUND MARIJUANA,422109,14608 HWY 99 SUITE #304,6040000000000000.0,,LYNNWOOD                ,WA,SNOHOMISH,98087-5500,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-08,2067553751,0,0,puget-sound-marijuana-recreational-21,245.0,https://weedmaps.com/dispensaries/puget-sound-marijuana-recreational-21,"14608 WA-99 #304,Lynnwood,Washington 98087",Lynnwood,PUGETSOUNDMARIJUANA@GMAIL.COM,14608 WA-99 #304,WA,PUGET SOUND MARIJUANA,recreational,98087,0.0,
PULA VERDE HARVEST,412821,481 KEPPS RD  STE A,6033550000000000.0,STE A                    ,PASCO                   ,WA,FRANKLIN,99301-9692,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-05-25,5095917888,0,0,,,,,,,,,,,,,
PURA VALLEY HERBS,416582,143 BUTTS RD,6033570000000000.0,,MORTON                  ,WA,LEWIS,98356-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-07-21,5416104194,0,0,,,,,,,,,,,,,
PURE CANNASEUR,412842,1019 85TH AVE SE,6033520000000000.0,,TUMWATER                ,WA,THURSTON,98501-5706,MARIJUANA PRODUCER TIER 2,CLOSED (PERMANENT),2017-06-02,2533779747,0,0,,,,,,,,,,,,,
PURE CANNASEUR,425035,2117 ST FRANCIS LN,6033520000000000.0,,VANCOUVER               ,WA,CLARK,98660-1060,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-06-02,2533779747,0,0,,,,,,,,,,,,,
PURE FUNK,412856,274 A OTTO ST,6033420000000000.0,,PORT TOWNSEND           ,WA,JEFFERSON,98368-9719,MARIJUANA PRODUCER TIER 1,ACTIVE (ISSUED),2015-11-10,3605093481,0,0,,,,,,,,,,,,,
PURE GREEN CROSS WA,412855,21418 SE 436TH,6033420000000000.0,,ENUMCLAW                ,WA,KING,98022-9041,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-02-17,7606682431,0,0,,,,,,,,,,,,,
PURE MAGIC,416863,150 HIDDEN SPRINGS RD UNIT A,6033480000000000.0,,SHELTON                 ,WA,MASON,98584-5302,MARIJUANA PROCESSOR,CLOSED (PERMANENT),2017-02-22,3603049548,0,0,,,,,,,,,,,,,
PURE NORTHWEST,416281,7800 POSTMA RD STE 2,6035100000000000.0,,MOXEE                   ,WA,YAKIMA,98936-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-04-05,2065507979,0,0,,,,,,,,,,,,,
PURELY GREEN,416490,35702 NW TOENJES RD,6033610000000000.0,STE 4                    ,WOODLAND                ,WA,CLARK,98674-3721,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-04-18,3609218341,0,0,,,,,,,,,,,,,
PURELY GREEN,416491,4857 NW LAKE RD #1,6033610000000000.0,,CAMAS                   ,WA,CLARK,98607-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2013-12-25,3609218341,0,0,,,,,,,,,,,,,
PURELY GREEN,416492,4857 NW LAKE RD # 2,6033610000000000.0,,CAMAS                   ,WA,CLARK,98607-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2013-12-25,3609218341,0,0,,,,,,,,,,,,,
PURPLE HAZE,414680,4218 RUCKER AVE,6030000000000000.0,,EVERETT                 ,WA,SNOHOMISH,98203-2214,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-04-25,4252583054,0,0,,,,,,,,,,,,,
PYRAMID GREEN HOUSES,412587,425 W KING TUT RD STE A,6033510000000000.0,,BELLINGHAM              ,WA,WHATCOM,98226-9627,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2016-12-02,3602019648,0,0,,,,,,,,,,,,,
QUALITY CANNABIS,413193,16212 MAY CREEK ROAD,6033550000000000.0,,GOLD BAR                ,WA,SNOHOMISH,98251-0000,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2016-12-28,4259223860,0,0,,,,,,,,,,,,,
QUALITY CANNABIS PRODUCING AND PROCESSING,412130,776 US HWY 101,6033480000000000.0,,COSMOPOLIS              ,WA,GRAYS HARBOR,98537-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-03,3605805312,0,0,,,,,,,,,,,,,
QUALITY GENETICS,416061,1874 BATUM RD N,6033600000000000.0,STE 600                  ,ODESSA                  ,WA,ADAMS,99159-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2013-12-24,2087901869,0,0,,,,,,,,,,,,,
QUALITY GREEN TREES,413632,26268 12 TREES LN NW STE 140,6033550000000000.0,STE 140                  ,POULSBO                 ,WA,KITSAP,98370-6402,MARIJUANA PROCESSOR,PENDING (ISSUED),2017-06-15,2069146252,0,0,,,,,,,,,,,,,
QUALITY GROWERS,417338,2870 OCEAN AVE   BLDG 3,6033500000000000.0,BLDG 3                   ,RAYMOND                 ,WA,PACIFIC,98577-4926,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-03,3609417245,0,0,mr-doobees-natural-high-store,101.0,http://weedmaps.com/dispensaries/mr-doobees-natural-high-store,"2870 Ocean Drive (Mile Post 56), Raymond, Washington 98577",Raymond,MRDOOBEES1@GMAIL.COM,2870 Ocean Drive (Mile Post 56),WA,MR DOOBEES NATURAL HIGH STORE,recreational,98577,0.0,
QUALITY GROWERS,417338,2870 OCEAN AVE   BLDG 3,6033500000000000.0,BLDG 3                   ,RAYMOND                 ,WA,PACIFIC,98577-4926,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-03,3609417245,0,0,mr-doobees-natural-high-store,127.0,http://weedmaps.com/dispensaries/mr-doobees-natural-high-store,"2870 Ocean Drive (Mile Post 56), Raymond, Washington 98577",Raymond,MRDOOBEES1@GMAIL.COM,2870 Ocean Drive (Mile Post 56),WA,MR DOOBEES NATURAL HIGH STORE,recreational,98577,0.0,
QUALITY GROWERS,417338,2870 OCEAN AVE   BLDG 3,6033500000000000.0,BLDG 3                   ,RAYMOND                 ,WA,PACIFIC,98577-4926,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-03,3609417245,0,0,mr-doobees-natural-high-store,154.0,https://weedmaps.com/dispensaries/mr-doobees-natural-high-store,"2870 Ocean Drive (Mile Post 56), Raymond, Washington 98577",Raymond,MRDOOBEES1@GMAIL.COM,2870 Ocean Drive (Mile Post 56),WA,MR DOOBEES NATURAL HIGH STORE,recreational,98577,0.0,
QUANTUM CAPITAL ADVISORS,413156,6 COW TRAIL ROAD,6034420000000000.0,,TONASKET                ,WA,OKANOGAN,98855-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-06-28,4258369035,0,0,,,,,,,,,,,,,
QUEEN ANNE CANNABIS CO,413479,312 W REPUBLICAN ST,6030000000000000.0,,SEATTLE                 ,WA,KING,98119-4009,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-12-19,2064201042,0,0,green-anne,154.0,https://weedmaps.com/dispensaries/green-anne,"312 W. Republican St., Seattle, WA 98119",Seattle,QUEENANNECANNABISCO@GMAIL.COM,312 W. Republican St.,WA,QUEEN ANNE CANNABIS CO,recreational,98119,0.0,
QUEEN ANNE CANNABIS CO,413479,312 W REPUBLICAN ST,6030000000000000.0,,SEATTLE                 ,WA,KING,98119-4009,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-12-19,2064201042,0,0,green-anne,184.0,https://weedmaps.com/dispensaries/green-anne,"312 W. Republican St., Seattle, WA 98119",Seattle,QUEENANNECANNABISCO@GMAIL.COM,312 W. Republican St.,WA,QUEEN ANNE CANNABIS CO,recreational,98119,0.0,
QUEEN ANNE CANNABIS CO,413479,312 W REPUBLICAN ST,6030000000000000.0,,SEATTLE                 ,WA,KING,98119-4009,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-12-19,2064201042,0,0,green-anne,215.0,https://weedmaps.com/dispensaries/green-anne,"312 W. Republican St., Seattle, WA 98119",Seattle,QUEENANNECANNABISCO@GMAIL.COM,312 W. Republican St.,WA,QUEEN ANNE CANNABIS CO,recreational,98119,0.0,
QUINCE FARM,412103,5973 OLD MILL RD NE BLDG E-5,6033380000000000.0,,BAINBRIDGE ISLAND       ,WA,KITSAP,98110-3140,MARIJUANA PRODUCER TIER 1,CLOSED (PERMANENT),2015-02-24,2068427480,0,0,,,,,,,,,,,,,
QUINCY GREEN,412358,4290 STATE ROUTE 283 N STE A,6033500000000000.0,,QUINCY                  ,WA,GRANT,98848-9749,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-01,8447473360,0,0,,,,,,,,,,,,,
R 7,417075,11854 SW LAKE FLORA RD,6033600000000000.0,STE A                    ,BREMERTON               ,WA,KITSAP,98367-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-31,2063565888,0,0,,,,,,,,,,,,,
R AND L,417060,7777 POSSESSION RD  STE A,6033630000000000.0,STE A                    ,CLINTON                 ,WA,ISLAND,98236-8944,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-03-22,2064620036,0,0,,,,,,,,,,,,,
R&B GROUP,412615,3601 W MARGINAL WAY SW #2,6033440000000000.0,,SEATTLE                 ,WA,KING,98106-1142,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2016-11-01,2065957656,0,0,,,,,,,,,,,,,
R&R LOGISTICS,417172,986 E HAMPTON RD STE B,6026020000000000.0,,LIND                    ,WA,ADAMS,99341-9725,MARIJUANA PRODUCER TIER 3,ACTIVE (ISSUED),2017-03-14,2064455279,0,0,,,,,,,,,,,,,
R&W CANNABIS,416616,1625 CENTER ST STE D,6026130000000000.0,,TACOMA                  ,WA,PIERCE,98409-7920,MARIJUANA PROCESSOR,CLOSED (PERMANENT),2017-03-20,3606744349,0,0,,,,,,,,,,,,,
R2 KUSTOMS,416983,3623 MCGEE RD,6033590000000000.0,,BLAINE                  ,WA,WHATCOM,98230-0000,MARIJUANA PRODUCER TIER 3,ACTIVE (ISSUED),2016-12-14,3608783738,0,0,,,,,,,,,,,,,
RADAR RIDGE FARMS,412590,103 CRESTLOCH RD,6033510000000000.0,,PASCO                   ,WA,FRANKLIN,99301-0000,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2016-12-02,5094302072,0,0,,,,,,,,,,,,,
RADNESS LABS,415880,9472 ROAD U NORTHWEST,6035070000000000.0,,QUINCY                  ,WA,GRANT,98848-0000,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-05-15,4257362781,0,0,,,,,,,,,,,,,
RADNESS LABS,421534,3810 AIRPORT WAY S UNIT 103,6035070000000000.0,,SEATTLE                 ,WA,KING,98108-5214,MARIJUANA PROCESSOR,CLOSED (PERMANENT),2016-08-25,4257362781,0,0,,,,,,,,,,,,,
RAINBOW HAZE,416504,9485 KNAPP RD UNIT A,6034680000000000.0,UNIT A                   ,MOHLER                  ,WA,LINCOLN,99154-0000,MARIJUANA PRODUCER TIER 3,CLOSED (PERMANENT),2017-02-23,3604492912,0,0,,,,,,,,,,,,,
RAINBOW HAZE,424499,1874 BATUM RD N  STE 200,6034680000000000.0,STE 200                  ,ODESSA                  ,WA,ADAMS,99159-0000,MARIJUANA PRODUCER TIER 3,ACTIVE (ISSUED),2017-02-23,3604492912,0,0,,,,,,,,,,,,,
RAINBOWS ALOFT,418297,4429 NORTHPORT-WANETA RD,6033500000000000.0,,COLVILLE                ,WA,STEVENS,99114-9105,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-01-25,4259087191,0,0,,,,,,,,,,,,,
RAINDROP,416358,6671 W SHELTON MATLOCK RD,6033230000000000.0,STE C                    ,SHELTON                 ,WA,MASON,98584-8914,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2013-12-25,3608685006,0,0,,,,,,,,,,,,,
