License Number,Date,"Activity"" ",City Name,County Name
422459,08/12/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,WAHKIAKUM
416829,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
422781,08/22/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,MOUNT VERNON,SKAGIT
422792,08/13/2019 12:00:00 AM,Marijuana Premises Check,KELSO,COWLITZ
422701,08/23/2019 12:00:00 AM,Marijuana Premises Check,SPRAGUE,LINCOLN
413886,08/22/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,BELLINGHAM,WHATCOM
428846,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
416977,06/21/2017 12:00:00 AM,Marijuana Premises Check,RAYMOND,PACIFIC
412606,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
421877,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KITSAP
421141,08/06/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413414,08/29/2019 12:00:00 AM,Marijuana Premises Check,BINGEN,KLICKITAT
413846,08/12/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
416977,01/03/2018 12:00:00 AM,Marijuana Premises Check,RAYMOND,PACIFIC
412154,08/23/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413732,08/26/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
413314,08/21/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415484,08/02/2019 12:00:00 AM,Marijuana Premises Check,TENINO,THURSTON
413812,08/08/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,FIFE,PIERCE
421015,10/19/2018 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
415203,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
424599,08/05/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
416853,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
416566,08/02/2019 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
419640,08/16/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
421667,08/06/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
416479,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
353993,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,HOQUIAM,GRAYS HARBOR
414761,08/19/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
414963,08/05/2019 12:00:00 AM,Marijuana Premises Check,LACEY,THURSTON
420416,08/08/2019 12:00:00 AM,Marijuana Premises Check,BREMERTON,KITSAP
415361,08/19/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KLICKITAT
423203,08/23/2019 12:00:00 AM,Marijuana Premises Check,RITZVILLE,ADAMS
421878,08/28/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
415203,08/07/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
084154,08/01/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
422324,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
424599,08/12/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
417389,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412815,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
412940,08/01/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
421900,08/16/2019 12:00:00 AM,Marijuana Premises Check,CHEHALIS,LEWIS
421900,08/16/2019 12:00:00 AM,Marijuana Premises Check,CHEHALIS,LEWIS
416571,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
426458,02/22/2019 12:00:00 AM,Marijuana Premises Check,NORTH BONNEVILLE,SKAMANIA
423413,08/08/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PIERCE
413721,08/02/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
421015,07/19/2019 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
412073,08/14/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
428005,08/16/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,YELM,THURSTON
423096,08/11/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
428846,08/16/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
407950,08/12/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,CASTLE ROCK,COWLITZ
423885,07/31/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
416827,08/28/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,PEND OREILLE
414716,08/30/2019 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
420801,08/22/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SKAGIT
412615,08/27/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414202,08/05/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
422454,08/06/2019 12:00:00 AM,Marijuana Premises Check,TONASKET,OKANOGAN
426125,08/26/2019 12:00:00 AM,Marijuana Compliance Check-Sale,BELLEVUE,KING
412141,08/20/2019 12:00:00 AM,Marijuana Premises Check,LONGVIEW,COWLITZ
414871,08/22/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,BELLINGHAM,WHATCOM
428846,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
416690,08/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
416893,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
423372,08/01/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
422785,08/19/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,SKAMANIA
414065,08/06/2019 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
416579,06/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413723,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
416827,08/29/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,PEND OREILLE
413002,08/08/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
412635,08/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
417280,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
421695,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
421695,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
422138,08/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
421005,08/06/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,EVERETT,SNOHOMISH
422037,08/22/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SKAGIT
428005,08/22/2019 12:00:00 AM,Marijuana Premises Check,YELM,THURSTON
,08/16/2019 12:00:00 AM,Marijuana Premises Check,,
417008,08/20/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421015,12/07/2018 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
414002,08/01/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,LACEY,THURSTON
420898,08/11/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
416406,08/12/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
412037,08/30/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
427096,08/27/2019 12:00:00 AM,Marijuana Premises Check,OROVILLE,OKANOGAN
420908,08/21/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
422055,08/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
424045,08/13/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
414755,08/06/2019 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
426634,08/26/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,COWLITZ
426634,08/26/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,COWLITZ
413530,08/08/2019 12:00:00 AM,Marijuana Premises Check,WINTHROP,OKANOGAN
415873,08/05/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
420497,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
414876,08/26/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
,08/20/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414574,08/22/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SKAGIT
426818,08/08/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
421789,08/12/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
367289,08/14/2019 12:00:00 AM,Marijuana Applicant Site Verification,LAKEWOOD,PIERCE
427533,08/19/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,STEVENSON,SKAMANIA
423571,08/01/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
416832,08/08/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
417103,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
417571,08/29/2019 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
413798,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,OCEAN SHORES,GRAYS HARBOR
416227,08/09/2019 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
428654,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
415534,08/05/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413586,08/29/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
400085,08/08/2019 12:00:00 AM,Marijuana Premises Check,TWISP,OKANOGAN
427769,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
420819,06/29/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
422234,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
413431,08/16/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415488,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,HOQUIAM,GRAYS HARBOR
416433,08/06/2019 12:00:00 AM,Marijuana Premises Check,LONGVIEW,COWLITZ
426534,09/27/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
426534,09/27/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
360307,09/11/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
350641,09/13/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413377,09/25/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
428846,09/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
412211,09/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412606,09/23/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
428846,09/11/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413564,09/11/2019 12:00:00 AM,Marijuana Premises Check,REDMOND,KING
414970,09/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,BATTLE GROUND,CLARK
424256,09/11/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
416827,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,PEND OREILLE
414829,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415842,09/11/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WAHKIAKUM
354779,09/03/2019 12:00:00 AM,Marijuana Premises Check,,
416626,09/23/2019 12:00:00 AM,Marijuana Premises Check,WOODLAND,COWLITZ
426849,09/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
413469,09/26/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
412172,09/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
426350,09/24/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
412299,09/03/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
412546,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
422701,09/03/2019 12:00:00 AM,Marijuana Premises Check,SPRAGUE,LINCOLN
417069,09/04/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
415064,09/30/2019 12:00:00 AM,Marijuana Premises Check,BLAINE,WHATCOM
417358,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415997,09/23/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
425585,09/26/2019 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
420575,09/09/2019 12:00:00 AM,Marijuana Premises Check,OLYMPIA,THURSTON
420336,09/24/2019 12:00:00 AM,Marijuana Premises Check,KIRKLAND,KING
427399,09/04/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
424091,09/24/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
412156,09/24/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
412365,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
415680,09/04/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
417095,09/12/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
417216,09/30/2019 12:00:00 AM,Marijuana Premises Check,KELSO,COWLITZ
414130,09/05/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
425767,09/13/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
421079,09/04/2019 12:00:00 AM,Marijuana Premises Check,OLYMPIA,THURSTON
357129,09/26/2019 12:00:00 AM,Marijuana Premises Check,KIRKLAND,KING
413692,09/25/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
426453,09/11/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,CLARK
413729,09/30/2019 12:00:00 AM,Marijuana Premises Check,FERNDALE,WHATCOM
412240,09/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
424541,09/25/2019 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
421261,09/25/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
415115,09/25/2019 12:00:00 AM,Marijuana Premises Check,KENMORE,KING
413374,09/27/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
414881,09/23/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,SAN JUAN
417469,09/30/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415222,09/24/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414749,09/30/2019 12:00:00 AM,Marijuana Premises Check,FERNDALE,WHATCOM
424777,09/13/2019 12:00:00 AM,Marijuana Premises Check,ANACORTES,SKAGIT
421900,09/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,CHEHALIS,LEWIS
426606,09/25/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
414174,09/25/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
425362,09/13/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
416055,09/25/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414983,09/11/2019 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
412104,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413258,09/03/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
412747,09/11/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
428827,09/04/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
415816,09/25/2019 12:00:00 AM,Marijuana Premises Check,SOAP LAKE,GRANT
426199,09/11/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
425362,08/14/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415513,09/25/2019 12:00:00 AM,Marijuana Premises Check,LAKE FOREST PARK,KING
416025,09/06/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
415526,09/04/2019 12:00:00 AM,Marijuana Premises Check,LONGVIEW,COWLITZ
426125,09/30/2019 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
420898,09/07/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415699,09/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
422218,09/24/2019 12:00:00 AM,Marijuana Premises Check,KIRKLAND,KING
422218,09/11/2019 12:00:00 AM,Marijuana Premises Check,KIRKLAND,KING
415987,09/27/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413363,09/12/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413683,09/24/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
417288,09/24/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413201,09/25/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
421777,09/26/2019 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
414569,09/26/2019 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
420336,09/26/2019 12:00:00 AM,Marijuana Premises Check,KIRKLAND,KING
412826,09/30/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414225,09/05/2019 12:00:00 AM,Marijuana Premises Check,PROSSER,BENTON
413032,09/23/2019 12:00:00 AM,Marijuana Premises Check,ELLENSBURG,KITTITAS
417358,09/12/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
422753,09/20/2019 12:00:00 AM,Marijuana Premises Check,NORTH BEND,KING
428848,09/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
415877,09/04/2019 12:00:00 AM,Marijuana Premises Check,GOLD BAR,SNOHOMISH
423779,09/03/2019 12:00:00 AM,Marijuana Premises Check,ISSAQUAH,KING
413039,09/30/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
420661,09/04/2019 12:00:00 AM,Marijuana Premises Check,BREMERTON,KITSAP
420666,09/20/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
412056,09/03/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
416694,09/30/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
424311,09/12/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
416113,08/29/2019 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
425584,09/06/2019 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
416683,09/25/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
420277,09/04/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
421141,09/25/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
423866,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
425584,09/10/2019 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
422194,09/05/2019 12:00:00 AM,Marijuana Premises Check,AUBURN,KING
414733,09/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
416893,09/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
420291,09/25/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
425584,09/04/2019 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
415238,09/03/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
422139,09/30/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
412154,09/04/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
421079,09/09/2019 12:00:00 AM,Marijuana Premises Check,OLYMPIA,THURSTON
421577,09/30/2019 12:00:00 AM,Marijuana Premises Check,REDMOND,KING
413154,09/24/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
413650,09/23/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416228,09/25/2019 12:00:00 AM,Marijuana Premises Check,LAKE STEVENS,SNOHOMISH
414716,09/04/2019 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
413856,09/24/2019 12:00:00 AM,Marijuana Premises Check,KIRKLAND,KING
414733,09/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
416560,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
416597,09/11/2019 12:00:00 AM,Marijuana Premises Check,AUBURN,KING
415842,09/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WAHKIAKUM
416751,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
412866,09/24/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,FERRY
424311,09/06/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
416565,09/20/2019 12:00:00 AM,Marijuana Premises Check,MONTESANO,GRAYS HARBOR
419538,09/03/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
420764,09/24/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
079720,09/04/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
421577,09/11/2019 12:00:00 AM,Marijuana Premises Check,REDMOND,KING
421005,09/25/2019 12:00:00 AM,Marijuana Premises Check,EVERETT,SNOHOMISH
414569,09/09/2019 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
422044,09/24/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
420576,09/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
420576,09/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413558,09/13/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414295,09/24/2019 12:00:00 AM,Marijuana Premises Check,DES MOINES,KING
414441,09/11/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413564,09/30/2019 12:00:00 AM,Marijuana Premises Check,REDMOND,KING
413650,09/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416024,09/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
412198,09/25/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
415211,09/26/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
416320,09/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
413319,09/13/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
422431,09/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
416272,08/13/2019 12:00:00 AM,Marijuana Premises Check,ANACORTES,SKAGIT
423203,09/03/2019 12:00:00 AM,Marijuana Premises Check,RITZVILLE,ADAMS
425068,09/25/2019 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
413716,09/03/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415211,09/12/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
425962,09/24/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
350641,09/20/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421687,09/12/2019 12:00:00 AM,Marijuana Premises Check,DAVENPORT,LINCOLN
423536,09/24/2019 12:00:00 AM,Marijuana Premises Check,BOTHELL/SNOHOMISH,SNOHOMISH
413032,09/13/2019 12:00:00 AM,Marijuana Premises Check,ELLENSBURG,KITTITAS
412500,09/04/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
413632,09/30/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
424381,09/04/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416926,09/13/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413339,09/24/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
413920,09/24/2019 12:00:00 AM,Marijuana Premises Check,BLAINE,WHATCOM
424786,09/26/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ADAMS
416510,09/27/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413019,09/26/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WALLA WALLA
