Tradename,License #,UBI,Street Address,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateCreated,DayPhone,ManuallyCleaned,Source
THE POTTING BENCH                            ,416545,6.02094E+15,4326 LYONS HILL RD STE A      ,                         ,SPRINGDALE              ,WA,STEVENS,991739728,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20161216,3606724292,0,0
THE RAUCUS GROUP                             ,413627,6.03357E+15,133 NE WATERHILL RD           ,STE B                    ,TAHUYA                  ,WA,MASON,985889760,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170622,2068165421,0,0
THE RETIREMENT HOLDINGS                      ,412546,6.04121E+15,18501 LOGANBERRY ST SW        ,                         ,ROCHESTER               ,WA,THURSTON,985799119,MARIJUANA PRODUCER TIER 1          ,PENDING (NOT ISSUED),20170622,4253451962,0,0
THE SUNSHINE TIKI HUT                        ,417198,6.02883E+15,1302 5TH STREET EXTENSION     ,                         ,HOQUIAM                 ,WA,GRAYS HARBOR,985500000,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170427,2533076743,0,0
THE T.H.C. CORPERATION                       ,415915,6.03357E+15,1824 ROAD N NE UNIT 2         ,                         ,MOSES LAKE              ,WA,GRANT,988370000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170509,5097505224,0,0
"THINC, LLC                                   ",414748,6.03499E+15,30356 HWY 243 S               ,LOT #6                   ,MATTAWA                 ,WA,GRANT,993498257,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20140104,2069928580,0,0
THOMAS PAUL HICKEY                           ,413450,6.03358E+15,9285 S LAKESHORE RD STE A     ,                         ,CHELAN                  ,WA,CHELAN,988169352,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161129,8083868909,0,0
THORJON RUSSELL-J1                           ,414271,6.01544E+15,26425 RUPP RD J1              ,                         ,CHENEY                  ,WA,SPOKANE,990040000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161202,5097104695,0,0
THREE G FARMS                                ,423285,6.0338E+15,15505 N WEBBER CANYON RD STE D,                         ,BENTON CITY             ,WA,BENTON,993206508,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170418,5099481934,0,0
THREE G FARMS LLC                            ,412666,6.0338E+15,7205 ENDICOTT RD STE A        ,                         ,ENDICOTT                ,WA,WHITMAN,991250000,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20170418,5099481934,0,0
THUNDER CHIEF FARMS                          ,416926,6.04054E+15,42215 284TH AVE SE STE A      ,STE A                    ,ENUMCLAW                ,WA,KING,980229227,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170724,2066737163,0,0
THUNDER GARDEN                               ,415665,6.0332E+15,99 GREENACRES RD LOT B        ,LOT B                    ,RIVERSIDE               ,WA,OKANOGAN,988499625,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170524,2069103089,0,0
TIFFANY HILLS COMPANY                        ,416046,6.03359E+15,247 GREENACRES RD             ,                         ,RIVERSIDE               ,WA,OKANOGAN,988499636,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170411,5097331127,0,0
TIGER CONSULTING GROUP LLC                   ,416797,6.03205E+15,3215 NE 123RD ST              ,                         ,SEATTLE                 ,WA,KING,981250000,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20140103,4259719800,0,0
TINA'S POTTERY                               ,420277,6.03359E+15,2000 ROZA DR STE B1           ,B1                       ,ZILLAH                  ,WA,YAKIMA,989539361,MARIJUANA PRODUCER TIER 1          ,PENDING (NOT ISSUED),20151006,2064458569,0,0
TITAN CULTIVATION                            ,412102,6.03336E+15,14362A STRATFORD RD           ,                         ,MOSES LAKE              ,WA,GRANT,988370000,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170227,5097601278,0,0
TITAN WEED COMPANY                           ,416861,6.03275E+15,11744/11728 SE RD U STE B     ,                         ,WARDEN                  ,WA,GRANT,988570000,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20140103,2069099623,0,0
TJ'S ORGANICS                                ,416941,6.03358E+15,1005 INDUSTRIAL WAY           ,                         ,LONGVIEW                ,WA,COWLITZ,986321030,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161212,3506075890,0,0
TKO RESERVE                                  ,412746,6.03351E+15,234805 STRAIGHT BANK RD       ,SUITE E                  ,KENNEWICK               ,WA,BENTON,993370000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20160902,7023559181,0,0
TOKELAND GROWING                             ,413923,6.03355E+15,3724 EAST HOFF RD             ,                         ,EVERSON                 ,WA,WHATCOM,982470000,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170602,3605807702,0,0
TOKELAND PRODUCTS                            ,412977,6.0346E+15,1370 LOPEZ SOUND RD           ,                         ,LOPEZ ISLAND            ,WA,MASON,986210000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170613,3607134378,0,0
TOLMAN CONSTRUCTION                          ,417395,6.03351E+15,3895 MALAGA AVE               ,                         ,MALAGA                  ,WA,CHELAN,988280000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161208,5096688225,0,0
TOM'S HEMP&CANNABIS                          ,412648,6.03349E+15,166 BENSON CREEK DR           ,STE 420                  ,TWISP                   ,WA,OKANOGAN,988569605,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161206,4254193092,0,0
TONASKET GROWERS                             ,416085,6.03565E+15,30 LONGANECKER RD UNIT 20     ,UNIT 20                  ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20161118,5094861080,0,0
TONASKET HIGH COUNTRY                        ,416809,6.0347E+15,179 AIRPORT ROAD LOT 1        ,                         ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170504,3605360361,0,0
TOP CUT FARMS                                ,412299,6.03348E+15,3101 S LAWRENCE ST            ,                         ,TACOMA                  ,WA,PIERCE,984094823,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170404,3605184748,0,0
TOP CUT GARDEN                               ,416793,6.03518E+15,3303 W HAMILTON RD            ,                         ,DEER PARK               ,WA,SPOKANE,990060000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170608,2063955224,0,0
TOP SHELF                                    ,412346,6.03184E+15,13731 250TH ST NE SUITE C     ,                         ,ARLINGTON               ,WA,SNOHOMISH,982234803,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20160722,4254954305,0,0
TOP SHELF                                    ,423396,6.03184E+15,19705 60TH AVE NE  STE B      ,                         ,ARLINGTON               ,WA,SNOHOMISH,982230000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170725,4254954305,0,0
TOPNUGGS                                     ,413434,6.03436E+15,5373 GUIDE MERIDIAN RD #C1-2  ,                         ,BELLINGHAM              ,WA,WHATCOM,982260000,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170724,3606007804,0,0
TOPP VALLEY GROWERS                          ,412369,6.0335E+15,303 OLD MCCOY RD              ,                         ,TOPPENISH               ,WA,YAKIMA,989489314,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170717,5093140708,0,0
TORCH NORTHWEST                              ,412681,6.03342E+15,3113 S PINE ST UNIT C1        ,                         ,TACOMA                  ,WA,PIERCE,984090000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170428,2533271678,0,0
TORK FARM                                    ,413118,6.02514E+15,1401 MOORE RD STE A           ,                         ,YAKIMA                  ,WA,YAKIMA,989089212,MARIJUANA PRODUCER TIER 1          ,PENDING (NOT ISSUED),20131213,5099524416,0,0
TRAIL BLAZIN PRODUCTIONS                     ,412082,6.03329E+15,2005 DIVISION ST              ,                         ,BELLINGHAM              ,WA,WHATCOM,982268058,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161205,3607463366,0,0
TRANQUIL FOREST                              ,415831,6.03355E+15,819 E ROSEWOOD                ,                         ,SPOKANE                 ,WA,SPOKANE,992080000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170104,2065539979,0,0
TRAVA HOLDINGS                               ,425098,6.03351E+15,25 WINDY FLAT RD              ,STE A                    ,TONASKET                ,WA,OKANOGAN,988557909,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170614,2065127311,0,0
TREEDOM                                      ,413920,6.03528E+15,2750 PEACE PORTAL DR STE Z    ,                         ,BLAINE                  ,WA,WHATCOM,982300000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170622,3602013159,0,0
TREEHAWK FARMS                               ,412193,6.03355E+15,5030 EAGLEMOUNT RD STE A      ,                         ,CHIMACUM                ,WA,JEFFERSON,983257735,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170623,2063938640,0,0
TRICHOME CULTIVATIONS                        ,416987,6.03359E+15,502 REVERE RD                 ,#C                       ,LAMONT                  ,WA,WHITMAN,990170000,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),        ,2068530742,0,0
TRICHOMETECHNOLOGIES                         ,412362,6.0335E+15,33907 S GERARDS RD STE A      ,                         ,KENNEWICK               ,WA,BENTON,993376849,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170606,5093087142,0,0
TRIPLE T FARMS                               ,412268,6.0335E+15,10211 S SPOTTED RD            ,                         ,CHENEY                  ,WA,SPOKANE,990049647,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20170310,5099914464,0,0
TRIPLE T FARMS                               ,424573,6.0335E+15,8531 POSTMA RD STE T          ,                         ,MOXEE                   ,WA,YAKIMA,989360000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170310,2099914464,0,0
TRIPLE WIN PRODUCTIONS                       ,413178,6.03355E+15,21334 ADRIAN RD NE            ,                         ,SOAP LAKE               ,WA,GRANT,988519750,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170629,8034680260,0,0
TROPIC GROW                                  ,412106,6.0334E+15,1430 MARINE DR                ,                         ,SEQUIM                  ,WA,CLALLAM,983829574,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170506,9493007380,0,0
TUCKER RANCH                                 ,416429,6.03357E+15,11670 STATE RTE 28 WEST       ,STE D                    ,QUINCY                  ,WA,GRANT,988489709,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20131225,3605512566,0,0
TUMBLE WEED                                  ,417229,6.03354E+15,1424 NW ROAD H                ,                         ,QUINCY                  ,WA,GRANT,988480000,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170530,5093982788,0,0
TUMBLEWEED FARM                              ,412084,6.03325E+15,47504 N 108 PR NW             ,                         ,BENTON CITY             ,WA,BENTON,993206690,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20160910,2067559304,0,0
TURTLE LAKE ENTERPRISES                      ,413010,6.03052E+15,102 GARRETT LANE              ,                         ,TONASKET                ,WA,OKANOGAN,988559788,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170610,4256980116,0,0
TWELFTH MAN MARY LLC                         ,412616,6.03337E+15,5116 N GORDON RD STE A        ,                         ,SPOKANE                 ,WA,SPOKANE,992240000,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170614,2139486486,0,0
TWENTY PLUS                                  ,413088,6.03339E+15,1631 E PORTLAND AVE           ,                         ,TACOMA                  ,WA,PIERCE,984212802,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20160908,4255302424,0,0
TWISTED SISTERS GARDENS                      ,415672,6.03358E+15,9444 LUNDEEN RD SW STE B      ,STE B                    ,ROCHESTER               ,WA,THURSTON,985799008,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170420,3609513843,0,0
TWO BROTHERS                                 ,413690,6.01229E+15,12125 TREOSTI RD STE A        ,                         ,SNOHOMISH               ,WA,SNOHOMISH,982900000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170705,2066502782,0,0
TWO HEADS CO                                 ,412904,6.03355E+15,1725 OCEAN AVE BLDG 4         ,                         ,RAYMOND                 ,WA,PACIFIC,985770000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170113,3609345700,0,0
TYPHOON YOLANDA                              ,412570,6.03352E+15,2002 OCEAN BEACH RD SUITE B   ,                         ,COPALIS CROSSING        ,WA,GRAYS HARBOR,985369702,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161031,3605932635,0,0
U4IK GARDENS                                 ,414272,6.03564E+15,2917 NE 65TH ST STE B         ,                         ,VANCOUVER               ,WA,CLARK,986630000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170201,3607238503,0,0
ULEAF                                        ,416569,6.0336E+15,301 CHICKEN RD                ,STE A                    ,ENDICOTT                ,WA,WHITMAN,991250000,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20131231,5092150129,0,0
UNAFLORA                                     ,412156,6.03349E+15,3901 AIRPORT WAY S            ,                         ,SEATTLE                 ,WA,KING,981085237,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170715,2062763995,0,0
UNITED WESTERN GREEN                         ,368411,6.03485E+15,111 BRUENN AVENUE             ,                         ,BREMERTON               ,WA,KITSAP,983120000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170503,5094868800,0,0
UPPER LEFT NATURALLY                         ,415882,6.03359E+15,841 RAINIER AVE S             ,                         ,SEATTLE                 ,WA,KING,981440000,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20140107,2069202561,0,0
UPPER SKAGIT VENTURES                        ,416027,6.03014E+15,39549 BAKER LK RD  STE A      ,                         ,CONCRETE                ,WA,SKAGIT,982379242,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170323,3608565104,0,0
UPPER-LEFT                                   ,412992,6.03583E+15,410 RONLEE LN NW A2           ,                         ,OLYMPIA                 ,WA,THURSTON,985029266,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170712,3605565056,0,0
URBAN FARMS OF WASHINGTON                    ,422323,6.03307E+15,24 THAYER SOUTH RD  STE A     ,SUITE A                  ,OROVILLE                ,WA,OKANOGAN,988449224,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170406,3609015985,0,0
URBAN HERB                                   ,416854,6.03308E+15,920 PETTIT ST                 ,                         ,HAMILTON                ,WA,SKAGIT,982550000,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20140103,2065950517,0,0
URBAN PARAGON                                ,412256,6.03344E+15,806 GILLETTE RD               ,                         ,COLVILLE                ,WA,STEVENS,991149647,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131120,2536322518,0,0
VAJRADHARA PRODUCTS                          ,416669,6.03362E+15,221 BRUENN AVE                ,                         ,BREMERTON               ,WA,KITSAP,983123107,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170202,2063244872,0,0
VALLEY CULTIVATIONS                          ,415872,6.03446E+15,5373 GUIDE MERIDIAN           ,SUITE C3                 ,BELLINGHAM              ,WA,WHATCOM,982267418,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20160816,3609207094,0,0
VAN HARTEN                                   ,415788,6.03318E+15,318 MILL ST                   ,SUITE 420                ,SHELTON                 ,WA,MASON,985840000,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131220,3605204025,0,0
