scrape,wmsite,address,city,email,street,st,dateaccess,dispensaryname,slug,med_rec,zipcode,ManuallyCleaned,Source
154,https://weedmaps.com/dispensaries/the-hidden-joint,"6620 N. Market St, Suite 100, Spokane, WA 99217",Spokane,hiddenjointsales@gmail.com,6620 N Market St Suite 100,WA,11/25/16,The Hidden Joint ,,recreational,99217,1,Manual Validation
184,https://weedmaps.com/dispensaries/the-hidden-joint,"6620 N. Market St, Suite 100, Spokane, WA 99217",Spokane,hiddenjointsales@gmail.com,6620 N Market St Suite 100,WA,5/27/17,The Hidden Joint ,,recreational,99217,1,Manual Validation
215,https://weedmaps.com/dispensaries/the-hidden-joint,"6620 N. Market St, Suite 100, Spokane, WA 99217",Spokane,administrator@weedmall.biz,6620 N Market St Suite 100,WA,11/25/17,The Hidden Joint,,recreational,99217,1,Manual Validation
227,https://weedmaps.com/dispensaries/the-hidden-joint,"6620 N. Market St, Suite 100, Spokane, WA 99217",Spokane,administrator@weedmall.biz,6620 N Market St Suite 100,WA,5/26/18,The Hidden Joint,the-hidden-joint,recreational,99217,1,Manual Validation
242,https://weedmaps.com/dispensaries/the-hidden-joint,"6620 N. Market St, Suite 100, Spokane, WA 99217",Spokane,administrator@weedmall.biz,6620 N Market St Suite 100,WA,12/16/18,The Hidden Joint,the-hidden-joint,recreational,99217,1,Manual Validation
245,https://weedmaps.com/dispensaries/the-hidden-joint,"6620 N. Market St, Suite 100, Spokane, WA 99217",Spokane,administrator@weedmall.biz,6620 N Market St Suite 100,WA,6/23/19,The Hidden Joint,the-hidden-joint,recreational,99217,1,Manual Validation
101,http://weedmaps.com/dispensaries/have-a-heart-ocean-shores-2,"668 Ocean Shores Blvd. NW, Ocean Shores, Washington 98569",Ocean Shores,haveaheartmarketing@gmail.com,668 Ocean Shores Blvd. NW,WA,11/22/15,Have A Heart Ocean Shores,,recreational,98569,0,
127,http://weedmaps.com/dispensaries/have-a-heart-ocean-shores-2,"668 Ocean Shores Blvd. NW, Ocean Shores, Washington 98569",Ocean Shores,haveaheartmarketing@gmail.com,668 Ocean Shores Blvd. NW,WA,5/22/16,Have A Heart Ocean Shores,,recreational,98569,0,
154,https://weedmaps.com/dispensaries/have-a-heart-ocean-shores-2,"668 Ocean Shores Blvd. NW, Ocean Shores, Washington 98569",Ocean Shores,haveaheartmarketing@gmail.com,668 Ocean Shores Blvd. NW,WA,11/25/16,Have A Heart Ocean Shores,,recreational,98569,0,
184,https://weedmaps.com/dispensaries/have-a-heart-ocean-shores-2,"668 Ocean Shores Blvd. NW, Ocean Shores, Washington 98569",Ocean Shores,haveaheartmarketing@gmail.com,668 Ocean Shores Blvd. NW,WA,5/27/17,Have A Heart - Ocean Shores,,recreational,98569,0,
215,https://weedmaps.com/dispensaries/have-a-heart-ocean-shores-2,"668 Ocean Shores Blvd. NW, Ocean Shores, Washington 98569",Ocean Shores,haveaheartmarketing@gmail.com,668 Ocean Shores Blvd. NW,WA,11/25/17,Have A Heart - Ocean Shores,,recreational,98569,0,
227,https://weedmaps.com/dispensaries/have-a-heart-ocean-shores-2,"668 Ocean Shores Blvd. NW, Ocean Shores, Washington 98569",Ocean Shores,haveaheartmarketing@gmail.com,668 Ocean Shores Blvd. NW,WA,5/26/18,Have A Heart - Ocean Shores,have-a-heart-ocean-shores-2,recreational,98569,0,
242,https://weedmaps.com/dispensaries/have-a-heart-ocean-shores-2,"668 Ocean Shores Blvd. NW, Ocean Shores, Washington 98569",Ocean Shores,haveaheartmarketing@gmail.com,668 Ocean Shores Blvd. NW,WA,12/16/18,Have A Heart - Ocean Shores,have-a-heart-ocean-shores-2,recreational,98569,0,
245,https://weedmaps.com/dispensaries/have-a-heart-ocean-shores-2,"668 Ocean Shores Blvd. NW,Ocean Shores,Washington 98569",Ocean Shores,oceanshores@haveaheartcc.com,668 Ocean Shores Blvd. NW,WA,6/23/19,Have A Heart - Ocean Shores,have-a-heart-ocean-shores-2,recreational,98569,0,
154,https://weedmaps.com/dispensaries/thc-of-lacey,"6725 Martin Way East, Olympia, WA 98516",Olympia,thcoflacey@gmail.com,6725 Martin Way East,WA,11/25/16,THC of Lacey,,recreational,98516,0,
184,https://weedmaps.com/dispensaries/thc-of-lacey,"6725 Martin Way East, Olympia, WA 98516",Olympia,thcoflacey@gmail.com,6725 Martin Way East,WA,5/27/17,THC of Lacey,,recreational,98516,0,
215,https://weedmaps.com/dispensaries/thc-of-lacey,"6725 Martin Way East, Olympia, WA 98516",Olympia,thcoflacey@gmail.com,6725 Martin Way East,WA,11/25/17,THC of Lacey,,recreational,98516,0,
227,https://weedmaps.com/dispensaries/thc-of-lacey,"6725 Martin Way East, Olympia, WA 98516",Olympia,thcoflacey@gmail.com,6725 Martin Way East,WA,5/26/18,THC of Lacey,thc-of-lacey,recreational,98516,0,
154,https://weedmaps.com/dispensaries/dank-s-wonder-emporium,"6906 Martin Way East, Olympia, Wa 98516",Olympia,info@danks.co,6906 Martin Way East,WA,11/25/16,Dank's Wonder Emporium,,recreational,98516,0,
184,https://weedmaps.com/dispensaries/dank-s-wonder-emporium,"6906 Martin Way East, Olympia, Wa 98516",Olympia,info@danks.co,6906 Martin Way East,WA,5/27/17,Dank's Wonder Emporium,,recreational,98516,0,
215,https://weedmaps.com/dispensaries/dank-s-wonder-emporium,"6906 Martin Way East, Olympia, Wa 98516",Olympia,info@danks.co,6906 Martin Way East,WA,11/25/17,Dank's Wonder Emporium,,recreational,98516,0,
227,https://weedmaps.com/dispensaries/dank-s-wonder-emporium,"6906 Martin Way East, Olympia, Wa 98516",Olympia,info@danks.co,6906 Martin Way East,WA,5/26/18,Dank's Wonder Emporium,dank-s-wonder-emporium,recreational,98516,0,
242,https://weedmaps.com/dispensaries/dank-s-wonder-emporium,"6906 Martin Way East, Olympia, WA 98516",Olympia,info@danks.co,6906 Martin Way East,WA,12/16/18,Dank's Wonder Emporium,dank-s-wonder-emporium,recreational,98516,0,
245,https://weedmaps.com/dispensaries/dank-s-wonder-emporium,"6906 Martin Way East,Olympia,Washington 98516",Olympia,info@danks.co,6906 Martin Way East,WA,6/23/19,Dank's Wonder Emporium,dank-s-wonder-emporium,recreational,98516,0,
101,http://weedmaps.com/dispensaries/cinder,"7011 N Division, Spokane, WA 99208",Spokane,rayce@cindersmoke.com,7011 N Division,WA,11/22/15,Cinder,,recreational,99208,0,
127,http://weedmaps.com/dispensaries/cinder,"7011 N Division, Spokane, WA 99208",Spokane,rayce@cindersmoke.com,7011 N Division,WA,5/22/16,Cinder,,recreational,99208,0,
154,https://weedmaps.com/dispensaries/cinder,"7011 N Division, Spokane, WA 99208",Spokane,rayce@cindersmoke.com,7011 N Division,WA,11/25/16,Cinder,,recreational,99208,0,
184,https://weedmaps.com/dispensaries/cinder,"7011 N Division, Spokane, WA 99208",Spokane,Justin@cindersmoke.com,7011 N Division,WA,5/27/17,Cinder - North Spokane,,recreational,99208,0,
215,https://weedmaps.com/dispensaries/cinder,"7011 N Division, Spokane, WA 99208",Spokane,Justin@cindersmoke.com,7011 N Division,WA,11/25/17,Cinder - North Spokane,,recreational,99208,0,
227,https://weedmaps.com/dispensaries/cinder,"7011 N Division, Spokane, WA 99208",Spokane,Justin@cindersmoke.com,7011 N Division,WA,5/26/18,Cinder - North Spokane,cinder,recreational,99208,0,
154,https://weedmaps.com/dispensaries/highway-7-recreational,"7046 Pacific Avenue South, Tacoma, WA 98408",Tacoma,info@hiwy7.com,7046 Pacific Avenue South,WA,11/25/16,Highway 7 Recreational Marijuana Store,,recreational,98408,0,
184,https://weedmaps.com/dispensaries/highway-7-recreational,"7046 Pacific Avenue South, Tacoma, WA 98408",Tacoma,info@hiwy7.com,7046 Pacific Avenue South,WA,5/27/17,Highway 7 Recreational Marijuana Store,,recreational,98408,0,
242,https://weedmaps.com/dispensaries/highway-7-recreational,"7046 Pacific Avenue South, Tacoma, WA 98408",Tacoma,info@hiwy7.com,7046 Pacific Avenue South,WA,12/16/18,Highway 7 Recreational Marijuana Store,highway-7-recreational,recreational,98408,0,
245,https://weedmaps.com/dispensaries/highway-7-recreational,"7046 Pacific Avenue South,Tacoma,Washington 98408",Tacoma,info@hiwy7.com,7046 Pacific Avenue South,WA,6/23/19,Highway 7 Recreational Marijuana Store,highway-7-recreational,recreational,98408,0,
154,https://weedmaps.com/dispensaries/cannabis-superstore,"705 E.1st St, Cle Elum, WA 98922",Cle Elum,sales@mycannabissuperstore.com,705 E.1st St,WA,11/25/16,Cannabis Superstore ,,recreational,98922,0,
184,https://weedmaps.com/dispensaries/cannabis-superstore,"705 E.1st St, Cle Elum, WA 98922",Cle Elum,sales@mycannabissuperstore.com,705 E.1st St,WA,5/27/17,Cannabis Superstore ,,recreational,98922,0,
215,https://weedmaps.com/dispensaries/cannabis-superstore,"705 E.1st St, Cle Elum, WA 98922",Cle Elum,sales@mycannabissuperstore.com,705 E.1st St,WA,11/25/17,Cannabis Superstore,,recreational,98922,0,
227,https://weedmaps.com/dispensaries/cannabis-superstore,"705 E.1st St, Cle Elum, WA 98922",Cle Elum,sales@mycannabissuperstore.com,705 E.1st St,WA,5/26/18,Cannabis Superstore,cannabis-superstore,recreational,98922,0,
242,https://weedmaps.com/dispensaries/cannabis-superstore,"705 E.1st St, Cle Elum, WA 98922",Cle Elum,sales@mycannabissuperstore.com,705 E.1st St,WA,12/16/18,Cannabis Superstore,cannabis-superstore,recreational,98922,0,
245,https://weedmaps.com/dispensaries/cannabis-superstore,"705 E.1st St,Cle Elum,Washington 98922",Cle Elum,sales@mycannabissuperstore.com,705 E.1st St,WA,6/23/19,Cannabis Superstore,cannabis-superstore,recreational,98922,0,
154,https://weedmaps.com/dispensaries/thegreendoor,"708 Rainier Ave South, Seattle, Washington 98144",Seattle,info@tgdseattle.com,708 Rainier Ave South,WA,11/25/16,The Green Door Seattle,,recreational,98144,0,
127,http://weedmaps.com/dispensaries/royal-s-cannabis,"7115 N. Division St. Suite A, Spokane, Wa 99208",Spokane,info@royalscannbis.com,7115 N. Division St. Suite A,WA,5/23/16,Royal's Cannabis,,recreational,99208,0,
154,https://weedmaps.com/dispensaries/royal-s-cannabis,"7115 N. Division St. Suite A, Spokane, Wa 99208",Spokane,info@royalscannbis.com,7115 N. Division St. Suite A,WA,11/25/16,Royal's Cannabis,,recreational,99208,0,
184,https://weedmaps.com/dispensaries/royal-s-cannabis,"7115 N. Division St. Suite A, Spokane, Wa 99208",Spokane,info@royalscannbis.com,7115 N. Division St. Suite A,WA,5/27/17,Royal's Cannabis,,recreational,99208,0,
215,https://weedmaps.com/dispensaries/royal-s-cannabis,"7115 N. Division St. Suite A, Spokane, Wa 99208",Spokane,info@royalscannbis.com,7115 N. Division St. Suite A,WA,11/25/17,Royal's Cannabis,,recreational,99208,0,
184,https://weedmaps.com/dispensaries/herb-house,"716 NW 65th St., Seattle, WA 98117",Seattle,herb@herbshouse.org,716 NW 65th St.,WA,5/27/17,Herbs House,,recreational,98117,0,
215,https://weedmaps.com/dispensaries/herb-house,"716 NW 65th St., Seattle, WA 98117",Seattle,herb@herbshouse.org,716 NW 65th St.,WA,11/25/17,Herbs House,,recreational,98117,0,
227,https://weedmaps.com/dispensaries/herb-house,"716 NW 65th St., Seattle, WA 98117",Seattle,herb@herbshouse.org,716 NW 65th St.,WA,5/26/18,Herbs House,herb-house,recreational,98117,0,
242,https://weedmaps.com/dispensaries/herb-house,"716 NW 65th St., Seattle, WA 98117",Seattle,herb@herbshouse.org,716 NW 65th St.,WA,12/16/18,Herbs House,herb-house,recreational,98117,0,
245,https://weedmaps.com/dispensaries/herb-house,"716 NW 65th St.,Seattle,Washington 98117",Seattle,herb@herbshouse.org,716 NW 65th St.,WA,6/23/19,Herbs House,herb-house,recreational,98117,0,
215,https://weedmaps.com/dispensaries/canna-4-life,"721 6th St, Clarkston, Wa 99403",Clarkston,canna4lifellc@gmail.com,721 6th St,WA,11/25/17,Canna4Life,,recreational,99403,0,
227,https://weedmaps.com/dispensaries/canna-4-life,"721 6th St, Clarkston, Wa 99403",Clarkston,canna4lifellc@gmail.com,721 6th St,WA,5/26/18,Canna4Life,canna-4-life,recreational,99403,0,
242,https://weedmaps.com/dispensaries/canna-4-life,"721 6th St, Clarkston, Wa 99403",Clarkston,canna4lifellc@gmail.com,721 6th St,WA,12/16/18,Canna4Life,canna-4-life,recreational,99403,0,
245,https://weedmaps.com/dispensaries/canna-4-life,"721 6th St,Clarkston,Washington 99403",Clarkston,canna4lifellc@gmail.com,721 6th St,WA,6/23/19,Canna4Life,canna-4-life,recreational,99403,0,
215,https://weedmaps.com/dispensaries/green-token-cannabis-edmonds,"7215 212th Street, Edmonds, WA 98026",Edmonds,info@greentokencannabis-edmonds.com,7215 212th Street,WA,11/25/17,Green Token Cannabis - Edmonds,,recreational,98026,1,Manual Validation
242,https://weedmaps.com/dispensaries/seattle-cannabis-company,"7262 Rainer Ave, Seattle, WA 98118",Seattle,seattlecannabisco@gmail.com,7262 Rainer Ave,WA,12/16/18,Seattle Cannabis Company,seattle-cannabis-company,recreational,98118,0,
245,https://weedmaps.com/dispensaries/seattle-cannabis-company,"7262 Rainer Ave,Seattle,Washington 98118",Seattle,seattlecannabisco@gmail.com,7262 Rainer Ave,WA,6/23/19,Seattle Cannabis Company,seattle-cannabis-company,recreational,98118,1,Manual Validation
154,https://weedmaps.com/dispensaries/greenfield-company,"728 6th St Clarkston, Clarkston, Wa 99403",Clarkston,admin@greenfieldowl.com,728 6th St Clarkston,WA,11/25/16,Greenfield Cannabis Company,,recreational,99403,0,
184,https://weedmaps.com/dispensaries/greenfield-company,"728 6th St Clarkston, Clarkston, Wa 99403",Clarkston,admin@greenfieldowl.com,728 6th St Clarkston,WA,5/27/17,Greenfield Cannabis Company,,recreational,99403,0,
215,https://weedmaps.com/dispensaries/greenfield-company,"728 6th St Clarkston, Clarkston, Wa 99403",Clarkston,admin@greenfieldowl.com,728 6th St Clarkston,WA,11/25/17,Greenfield Cannabis Company,,recreational,99403,0,
227,https://weedmaps.com/dispensaries/greenfield-company,"728 6th St Clarkston, Clarkston, Wa 99403",Clarkston,admin@greenfieldowl.com,728 6th St Clarkston,WA,5/26/18,Greenfield Cannabis Company,greenfield-company,recreational,99403,0,
242,https://weedmaps.com/dispensaries/greenfield-company,"728 6th St Clarkston, Clarkston, Wa 99403",Clarkston,admin@greenfieldowl.com,728 6th St Clarkston,WA,12/16/18,Greenfield Cannabis Company,greenfield-company,recreational,99403,0,
245,https://weedmaps.com/dispensaries/greenfield-company,"728 6th St Clarkston,Clarkston,Washington 99403",Clarkston,admin@greenfieldowl.com,728 6th St Clarkston,WA,6/23/19,Greenfield Cannabis Company,greenfield-company,recreational,99403,0,
215,https://weedmaps.com/dispensaries/the-bakeree,"74 South Lucile Street, Seattle, WA 98134",Seattle,info@thebakereeseattle.com,74 South Lucile Street,WA,11/25/17,The Baker,,recreational,98134,0,
227,https://weedmaps.com/dispensaries/the-bakeree,"74 South Lucile Street, Seattle, WA 98134",Seattle,ryanc@thebakereeseattle.com,74 South Lucile Street,WA,5/26/18,The Baker,the-bakeree,recreational,98134,0,
242,https://weedmaps.com/dispensaries/the-bakeree,"74 South Lucile Street, Seattle, WA 98134",Seattle,info@thebakereeseattle.com,74 South Lucile Street,WA,12/16/18,The Baker,the-bakeree,recreational,98134,0,
245,https://weedmaps.com/dispensaries/the-bakeree,"74 South Lucile Street,Seattle,Washington 98134",Seattle,info@thebakereeseattle.com,74 South Lucile Street,WA,6/23/19,The Baker,the-bakeree,recreational,98134,0,
154,https://weedmaps.com/dispensaries/nature-s-gifts-2,"755 W. Washington St. Suite C, Sequim, WA 98382",Sequim,info@naturesgifts420.com,755 W. Washington St.. Suite C,WA,11/25/16,Nature's Gifts,,recreational,98382,1,Manual Validation
184,https://weedmaps.com/dispensaries/nature-s-gifts-2,"755 W. Washington St. Suite C, Sequim, WA 98382",Sequim,info@naturesgifts420.com,755 W. Washington St.. Suite C,WA,5/27/17,Nature's Gifts,,recreational,98382,1,Manual Validation
215,https://weedmaps.com/dispensaries/nature-s-gifts-2,"755 W. Washington St. Suite C, Sequim, WA 98382",Sequim,info@naturesgifts420.com,755 W. Washington St.. Suite C,WA,11/25/17,Nature's Gifts,,recreational,98382,1,Manual Validation
227,https://weedmaps.com/dispensaries/nature-s-gifts-2,"755 W. Washington St. Suite C, Sequim, WA 98382",Sequim,info@naturesgifts420.com,755 W. Washington St.. Suite C,WA,5/26/18,Nature's Gifts,nature-s-gifts-2,recreational,98382,1,Manual Validation
242,https://weedmaps.com/dispensaries/nature-s-gifts-2,"755 W. Washington St. Suite C, Sequim, WA 98382",Sequim,info@naturesgifts420.com,755 W. Washington St.. Suite C,WA,12/16/18,Nature's Gifts,nature-s-gifts-2,recreational,98382,1,Manual Validation
245,https://weedmaps.com/dispensaries/nature-s-gifts-2,"755 W. Washington St. Suite C, Sequim, WA 98382",Sequim,info@naturesgifts420.com,755 W. Washington St.. Suite C,WA,6/23/19,Nature's Gifts,nature-s-gifts-2,recreational,98382,1,Manual Validation
184,https://weedmaps.com/dispensaries/american-harvest,"7550 US 97, Peshastin, WA 98847",Peshastin,AmericanHarvestInfo@gmail.com,7550 US 97,WA,5/27/17,American Harvest,,recreational,98847,0,
215,https://weedmaps.com/dispensaries/american-harvest,"7550 US 97, Peshastin, WA 98847",Peshastin,AmericanHarvestInfo@gmail.com,7550 US 97,WA,11/25/17,American Harvest,,recreational,98847,0,
227,https://weedmaps.com/dispensaries/american-harvest,"7550 US 97, Peshastin, WA 98847",Peshastin,AmericanHarvestInfo@gmail.com,7550 US 97,WA,5/26/18,American Harvest,american-harvest,recreational,98847,0,
242,https://weedmaps.com/dispensaries/american-harvest,"7550 US 97, Peshastin, WA 98847",Peshastin,AmericanHarvestInfo@gmail.com,7550 US 97,WA,12/16/18,American Harvest,american-harvest,recreational,98847,0,
245,https://weedmaps.com/dispensaries/american-harvest,"7550 US 97,Peshastin,Washington 98847",Peshastin,AmericanHarvestInfo@gmail.com,7550 US 97,WA,6/23/19,American Harvest,american-harvest,recreational,98847,0,
184,https://weedmaps.com/dispensaries/anacortes-cannabis,"7656 State Route 20 Unit A, Anacortes, WA 98221",Anacortes,anacortesnaturalmedicine@gmail.com,7656 State Route 20 Unit A,WA,5/27/17,Anacortes Natural Medicine / Anacortes Cannabis ,,recreational,98221,0,
215,https://weedmaps.com/dispensaries/anacortes-cannabis,"7656 State Route 20 Unit A, Anacortes, WA 98221",Anacortes,anacortesnaturalmedicine@gmail.com,7656 State Route 20 Unit A,WA,11/25/17,Anacortes Natural Medicine / Anacortes Cannabis,,recreational,98221,0,
227,https://weedmaps.com/dispensaries/anacortes-cannabis,"7656 State Route 20 Unit A, Anacortes, WA 98221",Anacortes,anacortesnaturalmedicine@gmail.com,7656 State Route 20 Unit A,WA,5/26/18,Anacortes Natural Medicine / Anacortes Cannabis,anacortes-cannabis,recreational,98221,0,
242,https://weedmaps.com/dispensaries/anacortes-cannabis,"7656 State Route 20 Unit A, Anacortes, WA 98221",Anacortes,anacortesnaturalmedicine@gmail.com,7656 State Route 20 Unit A,WA,12/16/18,Anacortes Natural Medicine / Anacortes Cannabis,anacortes-cannabis,recreational,98221,0,
245,https://weedmaps.com/dispensaries/anacortes-cannabis,"7656 State Route 20 Unit A,Anacortes,Washington 98221",Anacortes,anacortesnaturalmedicine@gmail.com,7656 State Route 20 Unit A,WA,6/23/19,Anacortes Natural Medicine / Anacortes Cannabis,anacortes-cannabis,recreational,98221,0,
154,https://weedmaps.com/dispensaries/anacortes-cannabis,"7656 State Route 20 Unit A,Anacortes,Washington 98221",Anacortes,anacortesnaturalmedicine@gmail.com,7656 State Route 20 Unit A,WA,11/25/16,Anacortes Natural Medicine / Anacortes Cannabis ,,recreational,98221,1,Manual Validation
227,https://weedmaps.com/dispensaries/lucid-puyallup,"7924 River Road E, Puyallup, WA 98371",Puyallup,Contact@lucidpuyallup.com,7924 River Road E,WA,5/26/18,Lucid - Puyallup,lucid-puyallup,recreational,98371,0,
242,https://weedmaps.com/dispensaries/lucid-puyallup,"7924 River Road E, Puyallup, WA 98371",Puyallup,Contact@lucidpuyallup.com,7924 River Road E,WA,12/16/18,LUCID - Puyallup,lucid-puyallup,recreational,98371,0,
