scrape,wmsite,dispensaryname,address,street,city,zipcode,email,phone,dateaccess,med_rec,ManuallyCleaned,Source
207,https://weedmaps.com/dispensaries/the-canyon-2,The Canyon,"3120 Maple Way Road, Gleed, WA 98904",3120 Maple Way Road,Gleed,98904,canyoncanna@gmail.com,509-452-5627,9/30/17,recreational,0,
150,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,10/22/16,recreational,0,
152,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,11/12/16,recreational,0,
153,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,11/17/16,recreational,0,
154,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,11/25/16,recreational,0,
158,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,12/13/16,recreational,0,
169,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,2/25/17,recreational,0,
171,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,3/4/17,recreational,0,
173,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,3/11/17,recreational,0,
174,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,3/18/17,recreational,0,
175,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,theevergreenmarket@gmail.com,425-318-8898,3/25/17,recreational,0,
176,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,4/1/17,recreational,0,
177,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,4/8/17,recreational,0,
178,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,4/15/17,recreational,0,
179,https://weedmaps.com/dispensaries/the-evergreen-market,The Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,4/22/17,recreational,0,
180,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,4/29/17,recreational,0,
181,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,5/6/17,recreational,0,
182,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,5/14/17,recreational,0,
183,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton ,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,5/20/17,recreational,0,
184,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,5/27/17,recreational,0,
185,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,6/3/17,recreational,0,
186,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,6/10/17,recreational,0,
187,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,6/17/17,recreational,0,
188,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,6/25/17,recreational,0,
189,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,7/2/17,recreational,0,
190,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,7/8/17,recreational,0,
191,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,7/16/17,recreational,0,
192,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,7/22/17,recreational,0,
193,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,7/29/17,recreational,0,
198,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,9/2/17,recreational,0,
205,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,9/16/17,recreational,0,
206,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,9/23/17,recreational,0,
207,https://weedmaps.com/dispensaries/the-evergreen-market,Evergreen Market - Renton Airport,"409 Rainier Ave North, Renton, WA 98057",409 Rainier Ave North,Renton,98057,info@theevergreenmarket.com,425-318-8898,9/30/17,recreational,0,
150,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,10/22/16,recreational,0,
152,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,11/12/16,recreational,0,
153,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,11/18/16,recreational,0,
154,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,11/25/16,recreational,0,
158,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,12/13/16,recreational,0,
169,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,2/25/17,recreational,0,
171,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,3/4/17,recreational,0,
173,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,3/11/17,recreational,0,
174,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,3/18/17,recreational,0,
175,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,3/25/17,recreational,0,
176,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,4/1/17,recreational,0,
177,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,4/8/17,recreational,0,
178,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,4/15/17,recreational,0,
179,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,The Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,4/22/17,recreational,0,
180,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,4/29/17,recreational,0,
181,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,5/6/17,recreational,0,
182,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,5/14/17,recreational,0,
183,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,5/20/17,recreational,0,
184,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,5/27/17,recreational,0,
185,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,6/3/17,recreational,0,
186,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,6/10/17,recreational,0,
187,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,6/17/17,recreational,0,
188,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,6/25/17,recreational,0,
189,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,7/2/17,recreational,0,
190,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,7/8/17,recreational,0,
191,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,7/16/17,recreational,0,
192,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,7/22/17,recreational,0,
193,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,7/29/17,recreational,0,
198,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,9/2/17,recreational,0,
205,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,9/16/17,recreational,0,
206,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,9/23/17,recreational,0,
207,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,Evergreen Market - Auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",402 16th Street NE Suite A-100,Auburn,98002,Info@theevergreenmarket.com,(425) 318-8898,9/30/17,recreational,0,
182,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,The Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,5/14/17,recreational,0,
183,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,5/20/17,recreational,0,
184,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,5/27/17,recreational,0,
185,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,6/3/17,recreational,0,
186,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,6/10/17,recreational,0,
187,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,6/17/17,recreational,0,
188,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,6/25/17,recreational,0,
189,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,7/2/17,recreational,0,
190,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,7/8/17,recreational,0,
191,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,7/16/17,recreational,0,
192,https://weedmaps.com/dispensaries/the-evergreen-market-renton-ikea-district,Evergreen Market-Renton IKEA District ,"4242 East Valley Road 2nd Floor, Renton, WA 98057",4242 East Valley Road 2nd Floor,Renton,98057,info@theevergreenmarket.com,425-318-8898,7/22/17,recreational,0,
