(first) scrape,ID#,straindescription,Cannabinoid,Genetics,Intoxication,Look,Medical,Smell Flavor,Wellness,Commoditization
154,4507,Sour Kush wax 85.1% --- Available in 1 gram for $35 out the door!,1,0,0,0,0,0,0,1
101,4698,Sour LSD (Cascadia Gardens) --- This sativa dominant hybrid has a THC percentage of 18%. Also available in 2 grams for $27.00,1,0,0,0,0,0,0,1
127,3313,Sour LSD - Cascadia Gardens --- A 18.6% THC Hybrid from Cascadia Gardens,1,0,0,0,0,0,0,1
154,14530,"Sour LSD --- Sour LSD is a balanced hybrid strain that brings the best of its parent strains: the sour, funky aroma of Sour Bubble and the trippy headspace provided by the hybrid LSD. Elevating the senses to new heights, Sour LSD is a great companion strain for enjoying the outdoors or creative activities. This BOG Seeds creation is a nostalgic throwback for all fans of Barney's Farm's original LSD, as it carries similar active sativa-like traits only with a little more body relaxation.",0,1,1,1,0,1,1,0
227,10938,Sour Lemon Haze **1g Cartridge** --- Tested at 71% (S),1,0,0,0,0,0,0,1
245,11416,Sour OG Cheese Shatter by SUBX - Silver --- 63.3%-73.3% THC 0.6% CBD,1,0,0,0,0,0,0,1
154,3880,Sour Patch Kiss (CBD) Distillate - Oleum Extracts --- A 61.4% THC concentrate from Oleum Extracts with 31.7% CBD,1,0,0,0,0,0,0,1
215,1680,"Sour Patch Kiss by Dream City --- 18.6%-22.6% THC 0.6% CBD Strong sour candy fragrance with piney and fruity flavors. Euphoric, numbing, and calming high; yet thought provoking and creative.",1,0,1,0,0,1,1,0
227,10626,"Sour Patch Kiss by Dream City --- 23.2% THC 0.1% CBD Sour Patch Kiss by Elev8 Seeds was designed as a heavy-yielding trichome producer. This was achieved by crossing Kimbo Kushs sweet, doughy aroma with Sour Kushs pungent odor and generous production. Sour Patch Kiss stands as a 60/40 sativa-dominant hybrid but represents its Kush lineage in effects. Offering a heady rush at the onset due to its high-THC percentage, Sour Patch Kiss offers a melting euphoria that settles in the limbs as low-level sedation, curbing stress while honing focus. https://www.leafly.com/hybrid/sour-patch-kiss",1,1,1,0,0,1,1,0
245,10843,Sour Power Shatter by Downtown Cannabis Co --- 75.0%-85.0% THC BHO Shatter,1,0,0,0,0,0,0,1
242,8792,Sour Power by Khush Kush --- 17.3%-23.3% THC This sativa hybrid offers a strong uplifting cerebral euphoria and helps with creativity.,1,0,1,0,0,0,1,0
215,5697,Sour Punch Shatter by Oil Baron --- 76.6%-86.6% THC 0%-1.0% CBD,1,0,0,0,0,0,0,1
242,10560,Sour Secret x Cinderella 99 Wax by Bodhi High - Honey Tree --- 68.0% THC 0.6% CBD Sour Secret ~ Cinderella 99,1,1,0,0,0,0,0,0
242,8810,"Sour Sunset Sherbet Vape Cart - Jackpot Seaweed --- Concentration: 70 - 79% THC A CO2 extracted distillate with a broad spectrum cannabinoid profile, Jackpot provides a balance of high potency and rich flavor.  Strain-Specific  Cannabis-derived terpenes  Up to 79% THC  Distinguishable red mouthpiece  Low failure rate  CCELL technology  No fillers, no traditional additives, no synthetic terpenes, no PG/PEG",1,0,0,0,0,1,0,0
215,10197,"Sour Sunset Sherbet by Liberty Reach --- 25.06% THC, 0.0% CBD; 25.06% total cannabinoids",1,0,0,0,0,0,0,1
184,3291,"Sour Sunset Sherbet by Liberty Reach --- 26.7% THC 0.0% CBD A rare slightly indica dominant hybrid (60% indica/40% sativa) strain of AJs Sour Diesel with Sunset Sherbet. A fruity bud, blending together for a flavor explosion that will leave your mouth watering.  Aroma of delicious fruits that quickly turn sour and pungent with a diesel overtone as the nugs are burned. A tingly sense of euphoric energy that leaves you feeling creative and uplifted. Alternating between feeling motivated and feeling completely lethargic. This effect can cause some anxiety. Treats chronic fatigue, headaches or migraines, depression, and insomnia. ",1,1,1,0,1,1,1,0
227,8776,Sour Tangerine Cartridges by Rocket Cannabis --- 78.1% THC 0.4% CBD Sour Tangerine Distillate Vape Cartridge 1g,1,0,0,0,0,0,0,1
154,290,"Sour Tangerine by Moon Bay --- 17.9% THC 0.3% CBD DNA Genetics Sour Tangie is an 80% sativa cross between East Coast Sour Diesel and Tangie. Sour Tangie brings together the classic Sour Diesel aroma with Tangies creative, elevating buzz and strong citrus overtones. This sativa has two different phenotypes that express either Sour Diesel or Tangie bud structures and effects. ",1,1,1,1,0,1,0,0
245,9284,Sour Tangie - SKRD --- Skunky and pungent citrus aroma. Picking this strain is easy once you see the bright orange hairs cover these beautiful chunky nugs.,0,0,0,1,0,1,0,0
215,2537,Sour Tangie - Skord ---  The Sour Tangie gives off a combination of indica and sativa effects that are powered by a relatively high THC level. The high starts with an elevating head buzz that jolts you with motivated energy and a slight sense of focus. This head high is accompanied by a relaxing and warming body buzz that lulls you into a state of lethargy and ease that doesnt quite put you to sleep or cause couch-lock. ,0,0,1,0,0,0,1,0
245,12141,Sour Tangie Cartridge --- Ionic DistillateSativa,0,0,0,0,0,0,0,0
245,8248,Sour Tangie Live Resin by Mt Baker Growers - Live Resin --- 62.3%-82.3% THC 0%-5.0% CBD Sour Diesel ~ Tangie,1,1,0,0,0,0,0,0
227,9784,"Sour Tangie Terp Sugar --- <p>Get into creative mode with SKRD's Sour Tangie Terp Sugar. SKRD starts with signature, pesticide-free cannabis strains before refining the flower into a rich, flavorful and potent concentrate of terpenes and cannabinoids sure to give your day that extra kick.</p>",0,0,0,0,0,1,1,0
215,11880,Sour Tangie Wax by Skord --- 62.0%-72.0% THC 0%-1.1% CBD,1,0,0,0,0,0,0,1
215,9653,"Sour Tangie by Salish Sativas ---  13.5%-17.5% THC 0.1% CBD Sour Tangie brings together the classic Sour Diesel aroma with Tangies creative, elevating buzz and strong citrus overtones. Pleasant euphoric head high with a delicious flavor ",1,1,1,0,0,1,1,0
227,13177,"Sour Tangie by Salish Sativas --- 12.0%-18.0% THC 0%-1.0% CBD Creative, elevating buzz and strong citrus overtones",1,0,1,0,0,1,1,0
184,13325,"Sour Tangie by Salish Sativas --- 21.0%-27.0% THC 0%-1.0% CBD Creative, elevating buzz and strong citrus overtones",1,0,1,0,0,1,1,0
184,3899,"Sour Tangie by Salish Sativas --- 24.0% THC 0.0% CBD Creative, elevating buzz and strong citrus overtones",1,0,1,0,0,1,1,0
242,10495,Sour Tooth Live Resin by Oleum Extracts --- 84.0% THC 0.2% CBD Sour Og ~ Sweet Tooth #4,1,1,0,0,0,0,0,0
184,201,Sour Tsunami #3 CBD 1g Starter Kit by Nectur --- 21.2% THC 46.5% CBD,1,0,0,0,0,0,0,1
184,14361,Sour Tsunami #3 CBD Cartridge 1g - Nectar --- 21.2% THC 46.5% CBD ,1,0,0,0,0,0,0,1
227,13592,Sour Tsunami #3 Rso by Eleven Window Ventures --- 24.0% THC 40.5% CBD 11 Windows 1:1 CBD to THC RSO .5g,1,0,0,0,0,0,0,1
215,7036,Sour Tsunami #3 by Happy hill farms --- 0.9% THC 10.9% CBD,1,0,0,0,0,0,0,1
127,4163,"Sour Tsunami - 8%THC 65%CBD --- Sour Tsunami is a strain that became famous for being one of the first to be specifically bred for high CBD rather than THC content. The result is a strain thats effective at treating pain and inflammation without producing a significant high that is linked to high THC. Sour Tsunami CBD levels test as high as 10 or 11%, while THC is usually under 10%. Lawrence Ringo of the Southern Humboldt Seed Collective bred this strain over four years of hard work by crossing Sour Diesel plants with NYC Diesel. This sativa-dominant hybrid flowers within 9 weeks, producing dense, dark green buds with dark green and purple-tinged leaves. The buds have a familiar musky diesel smell with sweet undertones.",1,1,1,1,1,1,0,0
215,10426,Sour Tsunami - Leaph --- 17.4% CBD and 1.05% THC All tax included in shelf price,1,0,0,0,0,0,0,1
215,15209,Sour Tsunami - Sweetwater Farms --- This CBD rich flower is testing at 16.9%,1,0,0,0,0,0,0,1
184,12305,"Sour Tsunami --- 
also from LCG $8/1g, $25/3.5g
Also avail from GTP for $12/1g, $39/3.5g, $75/7g",0,0,0,0,0,0,0,0
154,4349,"Sour Tsunami --- Sativa-dominant, high-CBD strain, a daytime relief for patients suffering from chronic pain, migraine, joint pain, nausea, convulsions, epilepsy and more.  A surprisingly upbeat feeling of relief . The lower THC will give patients the relief without having to worry about being too high.  A crisp and earthy flavor is noted upon the first mouthful of smoke. The exhale brings forth a gust of pine.",0,0,0,0,1,1,1,0
154,2376,Sour Tsunami --- high CBD strain. available from clarity farms for $75/14g and $140/28g. also from badass grass for $13/g and $45/3.5g,1,0,0,0,0,0,0,1
245,11029,Sour Tsunami 1g CBD Cartridge --- 24.48%THC/37.28%CBD,1,0,0,0,0,0,0,1
184,6242,Sour Tsunami CBD - Fireweed Fams --- 1.49% THC/13.52% CBD,1,0,0,0,0,0,0,1
127,6815,Sour Tsunami CBD --- Sativa hybrid CBD strain from Fireweed. ,0,0,0,0,0,0,0,0
227,10635,"Sour Tsunami Cartridge 1g --- 1.0% THC 68.3% CBD Sativa-dominant, high-CBD strain, a daytime relief for patients suffering from chronic pain, migraine, joint pain, nausea, convulsions, epilepsy and more. A surprisingly upbeat feeling of relief . The lower THC will give patients the relief without having to worry about being too high. A crisp and earthy flavor is noted upon the first mouthful of smoke. The exhale brings forth a gust of pine.",1,0,0,0,1,1,1,0
245,11063,Sour Tsunami Cartridges by WAM --- 8.9% THC 60.0% CBD,1,0,0,0,0,0,0,1
127,4064,Sour Tsunami Clear - Smokey Point Productions --- A 91.1% THC concentrate from Smokey Point Productions with 81.1% CBD,1,0,0,0,0,0,0,1
245,9048,Sour Tsunami Rso by Skagit Organics --- 1.7000000000000002%-11.7% THC 52.8% CBD Sour Diesel ~ (Double Diesel ~ Ferrari),1,1,0,0,0,0,0,0
245,11430,Sour Tsunami Rso by Skagit Organics --- 10.9% THC 57.3% CBD,1,0,0,0,0,0,0,1
215,1201,Sour Tsunami Shake By Filucy ---  Sativa Hybrid THC .83% CBD 10.91% Total Cannabinoids 11.91% Terpenes 1.338% ,1,0,0,0,0,0,0,1
227,14598,Sour Tsunami Shake By Filucy --- Sativa Hybrid THC .83% CBD 10.91% Total Cannabinoids 11.91% Terpenes 1.338%,1,0,0,0,0,0,0,1
154,13266,"Sour Tsunami Shatter --- 62.9% THC 3.1% CBD Sativa-dominant, high-CBD strain, a daytime relief for patients suffering from chronic pain, migraine, joint pain, nausea, convulsions, epilepsy and more.  A surprisingly upbeat feeling of relief . The lower THC will give patients the relief without having to worry about being too high.  A crisp and earthy flavor is noted upon the first mouthful of smoke. The exhale brings forth a gust of pine.",1,0,1,0,1,1,1,0
242,10311,Sour Tsunami Wax by Blue Sky Growers --- 14.0% THC 48.0% CBD 48% CBD | 72% Total,1,0,0,0,0,0,0,1
227,4763,Sour Tsunami X Harlaquin Tsunami Rso by Dama --- 2.4% THC 65.8% CBD,1,1,0,0,0,0,0,0
184,5148,Sour Tsunami by Billy's Goat --- 0.8% THC 11.0% CBD,1,0,0,0,0,0,0,1
184,5133,Sour Tsunami by GTP --- 1.0% THC 20.0% CBD ,1,0,0,0,0,0,0,1
154,1924,"Sour Tsunami by Going Green --- A unique cross that was bred for several generations to fully express its CBD properties. Usually a 1:1 split, this growers cut has maximized that expression for the benefit of us all.",0,0,0,0,0,0,0,0
215,8404,"Sour Tsunami by Rainier Acres --- 0.7% THC 16.7% CBD Sativa-dominant, high-CBD strain, a daytime relief for patients suffering from chronic pain, migraine, joint pain, nausea, convulsions, epilepsy and more.  A surprisingly upbeat feeling of relief . The lower THC will give patients the relief without having to worry about being too high.  A crisp and earthy flavor is noted upon the first mouthful of smoke. The exhale brings forth a gust of pine.",1,0,1,0,1,1,1,0
227,8833,"Sour Watermelon Flavored Northern Lights Cartridge by Optimum Extracts --- This Indica wonder strain with links to the Pacific Northwest relaxes you through and through while providing a dreamy calm high, add to that the delicious flavor of sour watermelon and it's perfect for spring time in Washington! 85.36%",1,1,1,0,0,1,1,0
127,14906,"Sour Wreck --- Sour Diesel x Trainwreck = Sour Wreck.  Energetic high that is sure to please but have those munchies on hand ... 
20.6%",1,1,1,0,0,0,1,0
154,13272,"Sourface Sativa --- Produced by Sourface, a rotation of different sativa dominant strains",0,0,0,0,0,0,0,0
215,8369,Space Ape BHO Shatter 1g 71.01% by Sasquatch --- A blend of Interstellar and Gorilla Glue #4 you can expect this Space Ape to to be mellow and relaxed yet clear headed.71.01%,1,1,0,0,0,0,1,0
215,4234,"Space Candy - 22% ---  Cherry Space Queen and Cotton Candy. The genetic combination is as decadent as it sounds, as Space Candy inherits a unique flavor profile of candied apples and sweet cherry, counterbalanced by more tame earthy notes. Its effects may take some time to taper in, but once they do, expect to experience the mind-body balance of invigorating euphoria and deep physical relaxation. ",1,1,1,0,0,1,1,0
227,9866,"Space Candy - Orgrow --- Uplifting sativa cultivar with densely wound, bright green buds and brown pistils. Currently priced at 40%off.  Total THC 20.42 Total CBD 0.14",1,0,0,1,0,1,0,0
245,8174,"Space Candy Wax by Orgrow --- 75.8% THC Space Candy originally comes from Heroes of the Farm, who bred this hybrid strain by crossing Cherry Space Queen and Cotton Candy. The genetic combination is as decadent as it sounds, as Space Candy inherits a unique flavor profile of candied apples and sweet cherry, counterbalanced by more tame earthy notes. Its effects may take some time to taper in, but once they do, expect to experience the mind-body balance of invigorating euphoria and deep physical relaxation. (Leafly.com)",1,1,1,0,0,1,1,0
215,10174,Space Candy by Boggy Boon --- 24.8%-28.8% THC 0.2% CBD This strain offers a pleasant mind-body balance of invigorating euphoria and deep physical relaxation.,1,0,1,0,0,0,1,0
154,3411,"Space Candy by Sirius Buds --- 16.3%-20.3% THC 0%-2.0% CBD Space Candy originally comes from Heroes of the Farm, who bred this hybrid strain by crossing Cherry Space Queen and Cotton Candy. The genetic combination is as decadent as it sounds, as Space Candy inherits a unique flavor profile of candied apples and sweet cherry, counterbalanced by more tame earthy notes. Its effects may take some time to taper in, but once they do, expect to experience the mind-body balance of invigorating euphoria and deep physical relaxation.
Genetics: Space Queen x Cotton Candy
50/50 ~ S/I",1,1,1,0,0,1,1,0
154,5335,Space Dust Kief 1g - Dynamic Harvest --- 40.2% THC 0.4% CBD ,1,0,0,0,0,0,0,1
227,7896,Space Goo by Artizen --- 21.1% THC 0.1% CBD Space Goo is a mystery strain by Artizen.,1,1,0,0,0,0,0,0
101,13793,"Space Needle (Panacea) --- Space Needle, named after Seattle's iconic landmark, is a mostly sativa strain descended from Blue Dream and Vortex. Artists needing a creative kick will appreciate Space Needle's engaged and imaginative buzz. Prices include tax.",0,1,1,0,0,0,1,0
101,5014,"Space Queen - (Phat Panda) --- (Phat Panda)Space Queen is Romulan crossed with Cinderella 99.  This weed has a very fruity taste, with a hint of pineapple.  A definite head high, very Haze-like in its characteristics.  THC: 21% available in 2 grams for  $38.",1,1,1,0,0,1,0,0
215,11334,"Space Queen - 22.3% ---  Phat Panda ""Frost Factory"" - Sativa-Hybrid ",1,0,0,0,0,0,0,1
227,9440,"Space Queen --- <p>This sativa dominant hybrid was born from crossing Romulan and Cinderella 99. Fruity aromas fill the nose with earthy vibes, while the uplifting high may leave you feeling like you just smoked something interstellar in origin.</p> <p>Genetics: Romulan, Cinderella 99</p> <p>Effects: Uplifting</p> <p>Aroma and Palate: Fruity</p>",0,1,1,0,0,1,1,0
242,11572,Space Queen --- Artizen Cannabis Sativa Hybrid (RomulanCinderella 99),0,0,0,0,0,0,0,0
127,6881,Space Queen --- Sativa-dominant hybrid - Phat Panda - testing at 20%,1,0,0,0,0,0,0,1
227,14928,"Space Queen HTE Sugar Wax Wax by Sticky Frog --- 76.0% THC Romulan x Cinderella 99, Sativa Hybrid",1,1,0,0,0,0,0,0
227,8746,"Space Queen Hi-Terp Sugar --- <p>Sticky Frog Extracts Space Queen Hi-Terp Sugar is an uplifting sativa-dominant hybrid launching users into a sensational cerebral buzz. Exhibiting herbal fruity, tropical flavors, this aromatically pleasing strain boasts moderate THC content and will instantly brighten up a bad day. </p>",0,0,1,0,0,1,1,0
154,6550,"Space Queen Shatter --- By: Phat Panda, BHO extract, Hybrid",0,0,0,0,0,0,0,0
215,10516,"Space Queen Wax by Artizen --- 73.7% THC 0.0% CBD Romulan x Cinderella 99, Sativa Hybrid",1,1,0,0,0,0,0,0
184,13201,Space Queen by Artizen --- 22.9%-26.9% THC 0.1% CBD Romulan x Cinderella 99. Strong fruity flavors and an intense buzzy high.,1,1,1,0,0,1,0,0
215,13697,"Space Queen by Artizen Cannabis Company --- 19.5% THC With haze-like properties and an immediate body buzz effect, a complete experience of joy and relaxation to those seeking a relief from everyday stress and fatigue. Instant pain relief and muscle relaxation. A perfect remedy for your everyday stress. Three distinct flavours: earthy, citrus and sweet. The most commonly reported effects of the strain include feelings of happiness, euphoria, as well as an energetic and uplifted mood. Treats depression, pain, anxiety, nausea and stress. ",1,0,1,0,1,1,1,0
